date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2025-11-16,2025020297,Tampa Bay Lightning,Vancouver Canucks,2,6,0,30.0,18.0,,
2025-11-16,2025020298,Minnesota Wild,Vegas Golden Knights,3,2,1,28.0,25.0,,
2025-11-16,2025020299,New York Rangers,Detroit Red Wings,1,2,0,19.0,42.0,,
2025-11-16,2025020300,Colorado Avalanche,New York Islanders,4,1,0,28.0,29.0,,
2025-11-17,2025020301,Boston Bruins,Carolina Hurricanes,1,3,0,30.0,32.0,,
2025-11-17,2025020302,Buffalo Sabres,Edmonton Oilers,5,1,0,28.0,33.0,,
2025-11-17,2025020303,Florida Panthers,Vancouver Canucks,8,5,0,41.0,15.0,,
2025-11-17,2025020304,Washington Capitals,Los Angeles Kings,2,1,0,25.0,31.0,,
2025-11-17,2025020305,Columbus Blue Jackets,Montréal Canadiens,4,3,1,23.0,32.0,,
2025-11-17,2025020306,Anaheim Ducks,Utah Mammoth,3,2,1,26.0,18.0,,
2025-11-18,2025020307,Toronto Maple Leafs,St. Louis Blues,3,2,1,29.0,29.0,,
2025-11-18,2025020308,Detroit Red Wings,Seattle Kraken,4,2,0,27.0,22.0,,
2025-11-18,2025020309,Tampa Bay Lightning,New Jersey Devils,5,1,0,29.0,32.0,,
2025-11-18,2025020310,Dallas Stars,New York Islanders,2,3,0,24.0,22.0,,
2025-11-18,2025020311,Winnipeg Jets,Columbus Blue Jackets,5,2,0,30.0,22.0,,
2025-11-18,2025020312,Chicago Blackhawks,Calgary Flames,5,2,0,23.0,21.0,,
2025-11-18,2025020313,Vegas Golden Knights,New York Rangers,3,2,0,26.0,19.0,,
2025-11-18,2025020314,San Jose Sharks,Utah Mammoth,3,2,1,22.0,26.0,,
2025-11-19,2025020315,Washington Capitals,Edmonton Oilers,7,4,0,22.0,30.0,,
2025-11-19,2025020316,Buffalo Sabres,Calgary Flames,2,6,0,30.0,35.0,,
2025-11-19,2025020317,Minnesota Wild,Carolina Hurricanes,4,3,1,19.0,45.0,,
2025-11-19,2025020318,Anaheim Ducks,Boston Bruins,4,3,0,33.0,39.0,,
2025-11-20,2025020319,Toronto Maple Leafs,Columbus Blue Jackets,2,3,1,29.0,30.0,,
2025-11-20,2025020320,Montréal Canadiens,Washington Capitals,4,8,0,28.0,36.0,,
2025-11-20,2025020321,Detroit Red Wings,New York Islanders,0,5,0,29.0,26.0,,
2025-11-20,2025020322,Tampa Bay Lightning,Edmonton Oilers,2,1,1,35.0,25.0,,
2025-11-20,2025020323,Florida Panthers,New Jersey Devils,1,0,0,24.0,32.0,,
2025-11-20,2025020324,Philadelphia Flyers,St. Louis Blues,3,2,1,28.0,29.0,,
2025-11-20,2025020325,Chicago Blackhawks,Seattle Kraken,2,3,0,24.0,27.0,,
2025-11-20,2025020326,Colorado Avalanche,New York Rangers,6,3,0,35.0,19.0,,
2025-11-20,2025020327,Utah Mammoth,Vegas Golden Knights,1,4,0,26.0,33.0,,
2025-11-20,2025020328,Vancouver Canucks,Dallas Stars,2,4,0,36.0,24.0,,
2025-11-20,2025020329,Anaheim Ducks,Ottawa Senators,2,3,0,25.0,25.0,,
2025-11-20,2025020330,San Jose Sharks,Los Angeles Kings,4,3,1,24.0,34.0,,
2025-11-21,2025020331,Buffalo Sabres,Chicago Blackhawks,9,3,0,31.0,23.0,,
2025-11-21,2025020332,Pittsburgh Penguins,Minnesota Wild,0,5,0,19.0,21.0,,
2025-11-21,2025020333,Winnipeg Jets,Carolina Hurricanes,3,4,0,28.0,28.0,,
2025-11-21,2025020334,Los Angeles Kings,Boston Bruins,1,2,1,32.0,26.0,,
2025-11-22,2025020335,Detroit Red Wings,Columbus Blue Jackets,4,3,1,33.0,35.0,,
2025-11-22,2025020336,New York Islanders,St. Louis Blues,1,2,0,30.0,22.0,,
2025-11-22,2025020337,Montréal Canadiens,Toronto Maple Leafs,5,2,0,29.0,26.0,,
2025-11-22,2025020338,Florida Panthers,Edmonton Oilers,3,6,0,38.0,31.0,,
2025-11-22,2025020339,Philadelphia Flyers,New Jersey Devils,6,3,0,29.0,35.0,,
2025-11-22,2025020340,Pittsburgh Penguins,Seattle Kraken,2,3,1,32.0,21.0,,
2025-11-22,2025020341,Washington Capitals,Tampa Bay Lightning,3,5,0,32.0,16.0,,
2025-11-22,2025020342,San Jose Sharks,Ottawa Senators,2,3,0,19.0,27.0,,
2025-11-22,2025020343,Nashville Predators,Colorado Avalanche,0,3,0,35.0,26.0,,
2025-11-22,2025020344,Utah Mammoth,New York Rangers,3,2,0,34.0,22.0,,
2025-11-22,2025020345,Calgary Flames,Dallas Stars,3,2,1,33.0,30.0,,
2025-11-22,2025020346,Anaheim Ducks,Vegas Golden Knights,4,3,1,33.0,32.0,,
2025-11-23,2025020347,Buffalo Sabres,Carolina Hurricanes,4,1,0,21.0,30.0,,
2025-11-23,2025020348,Winnipeg Jets,Minnesota Wild,0,3,0,32.0,30.0,,
2025-11-23,2025020349,New York Islanders,Seattle Kraken,1,0,1,34.0,19.0,,
2025-11-23,2025020350,Chicago Blackhawks,Colorado Avalanche,0,1,0,22.0,26.0,,
2025-11-23,2025020351,San Jose Sharks,Boston Bruins,3,1,0,31.0,35.0,,
2025-11-23,2025020352,Vancouver Canucks,Calgary Flames,2,5,0,31.0,21.0,,
2025-11-24,2025020353,Tampa Bay Lightning,Philadelphia Flyers,3,0,0,18.0,20.0,,
2025-11-24,2025020354,New Jersey Devils,Detroit Red Wings,4,3,0,20.0,35.0,,
2025-11-24,2025020355,New York Rangers,St. Louis Blues,3,2,0,21.0,21.0,,
2025-11-24,2025020356,Washington Capitals,Columbus Blue Jackets,5,1,0,31.0,23.0,,
2025-11-24,2025020357,Nashville Predators,Florida Panthers,3,8,0,39.0,26.0,,
2025-11-24,2025020358,Utah Mammoth,Vegas Golden Knights,5,1,0,23.0,34.0,,
2025-11-24,2025020359,Los Angeles Kings,Ottawa Senators,2,1,0,22.0,28.0,,
2025-11-25,2025020360,Edmonton Oilers,Dallas Stars,3,8,0,25.0,30.0,,
2025-11-26,2025020361,Detroit Red Wings,Nashville Predators,3,6,0,31.0,29.0,,
2025-11-26,2025020362,Tampa Bay Lightning,Calgary Flames,5,1,0,23.0,32.0,,
2025-11-26,2025020363,Florida Panthers,Philadelphia Flyers,2,4,0,27.0,18.0,,
2025-11-26,2025020364,New Jersey Devils,St. Louis Blues,3,2,1,29.0,23.0,,
2025-11-26,2025020365,New York Islanders,Boston Bruins,1,3,0,44.0,14.0,,
2025-11-26,2025020366,Pittsburgh Penguins,Buffalo Sabres,4,2,0,19.0,31.0,,
2025-11-26,2025020367,Washington Capitals,Winnipeg Jets,4,3,0,35.0,21.0,,
2025-11-26,2025020368,Carolina Hurricanes,New York Rangers,2,4,0,38.0,18.0,,
2025-11-26,2025020369,Columbus Blue Jackets,Toronto Maple Leafs,1,2,1,36.0,24.0,,
2025-11-26,2025020370,Chicago Blackhawks,Minnesota Wild,3,4,1,37.0,24.0,,
2025-11-26,2025020371,Colorado Avalanche,San Jose Sharks,6,0,0,42.0,26.0,,
2025-11-26,2025020372,Utah Mammoth,Montréal Canadiens,3,4,0,34.0,17.0,,
2025-11-26,2025020373,Vegas Golden Knights,Ottawa Senators,3,4,1,35.0,22.0,,
2025-11-26,2025020374,Anaheim Ducks,Vancouver Canucks,4,5,0,41.0,28.0,,
2025-11-26,2025020375,Seattle Kraken,Dallas Stars,2,3,0,28.0,21.0,,
2025-11-28,2025020376,Boston Bruins,New York Rangers,2,6,0,21.0,37.0,,
2025-11-28,2025020377,Detroit Red Wings,Tampa Bay Lightning,3,6,0,37.0,27.0,,
2025-11-28,2025020378,Minnesota Wild,Colorado Avalanche,3,2,1,39.0,41.0,,
2025-11-28,2025020379,Buffalo Sabres,New Jersey Devils,0,5,0,42.0,23.0,,
2025-11-28,2025020380,Florida Panthers,Calgary Flames,3,5,0,41.0,34.0,,
2025-11-28,2025020381,New York Islanders,Philadelphia Flyers,3,4,1,31.0,21.0,,
2025-11-28,2025020382,St. Louis Blues,Ottawa Senators,4,3,0,31.0,28.0,,
2025-11-28,2025020383,Vegas Golden Knights,Montréal Canadiens,1,4,0,31.0,19.0,,
2025-11-28,2025020384,Anaheim Ducks,Los Angeles Kings,5,4,1,31.0,27.0,,
2025-11-28,2025020385,San Jose Sharks,Vancouver Canucks,3,2,0,24.0,34.0,,
2025-11-28,2025020386,Washington Capitals,Toronto Maple Leafs,4,2,0,34.0,22.0,,
2025-11-28,2025020387,Carolina Hurricanes,Winnipeg Jets,5,1,0,35.0,13.0,,
2025-11-28,2025020388,Columbus Blue Jackets,Pittsburgh Penguins,3,4,1,29.0,24.0,,
2025-11-28,2025020389,Chicago Blackhawks,Nashville Predators,3,4,0,27.0,29.0,,
2025-11-28,2025020390,Dallas Stars,Utah Mammoth,4,3,0,28.0,30.0,,
2025-11-29,2025020391,New York Rangers,Tampa Bay Lightning,1,4,0,13.0,35.0,,
2025-11-29,2025020392,Colorado Avalanche,Montréal Canadiens,7,2,0,36.0,23.0,,
2025-11-29,2025020393,Seattle Kraken,Edmonton Oilers,0,4,0,26.0,25.0,,
2025-11-29,2025020394,Boston Bruins,Detroit Red Wings,3,2,1,20.0,26.0,,
2025-11-29,2025020395,New Jersey Devils,Philadelphia Flyers,3,5,0,32.0,31.0,,
2025-11-29,2025020396,Pittsburgh Penguins,Toronto Maple Leafs,2,7,0,35.0,23.0,,
2025-11-29,2025020397,Nashville Predators,Winnipeg Jets,2,5,0,23.0,27.0,,
2025-11-29,2025020398,St. Louis Blues,Utah Mammoth,1,0,0,19.0,18.0,,
2025-11-29,2025020399,Minnesota Wild,Buffalo Sabres,2,3,1,24.0,33.0,,
2025-11-29,2025020400,Vegas Golden Knights,San Jose Sharks,4,3,0,24.0,21.0,,
2025-11-29,2025020401,Los Angeles Kings,Vancouver Canucks,2,1,1,23.0,20.0,,
2025-11-30,2025020402,New York Islanders,Washington Capitals,1,4,0,31.0,19.0,,
2025-11-30,2025020403,Chicago Blackhawks,Anaheim Ducks,5,3,0,18.0,26.0,,
2025-11-30,2025020404,Carolina Hurricanes,Calgary Flames,1,0,1,17.0,16.0,,
2025-11-30,2025020405,Dallas Stars,Ottawa Senators,6,1,0,26.0,16.0,,
2025-12-01,2025020406,New Jersey Devils,Columbus Blue Jackets,3,5,0,33.0,25.0,,
2025-12-01,2025020407,Philadelphia Flyers,Pittsburgh Penguins,1,5,0,29.0,27.0,,
2025-12-01,2025020408,Buffalo Sabres,Winnipeg Jets,5,1,0,31.0,24.0,,
2025-12-01,2025020409,St. Louis Blues,Anaheim Ducks,1,4,0,22.0,26.0,,
2025-12-01,2025020410,San Jose Sharks,Utah Mammoth,6,3,0,30.0,34.0,,
2025-12-02,2025020411,Montréal Canadiens,Ottawa Senators,2,5,0,22.0,29.0,,
2025-12-02,2025020412,Detroit Red Wings,Boston Bruins,5,4,0,32.0,38.0,,
2025-12-02,2025020413,Florida Panthers,Toronto Maple Leafs,1,4,0,26.0,31.0,,
2025-12-02,2025020414,New York Islanders,Tampa Bay Lightning,2,1,0,24.0,31.0,,
2025-12-02,2025020415,New York Rangers,Dallas Stars,3,2,1,41.0,26.0,,
2025-12-02,2025020416,Nashville Predators,Calgary Flames,5,1,0,28.0,28.0,,
2025-12-02,2025020417,Colorado Avalanche,Vancouver Canucks,3,1,0,31.0,21.0,,
2025-12-02,2025020418,Edmonton Oilers,Minnesota Wild,0,1,0,33.0,24.0,,
2025-12-02,2025020419,Vegas Golden Knights,Chicago Blackhawks,4,3,1,28.0,30.0,,
2025-12-02,2025020420,Los Angeles Kings,Washington Capitals,1,3,0,25.0,25.0,,
2025-12-03,2025020421,New Jersey Devils,Dallas Stars,0,3,0,30.0,28.0,,
2025-12-03,2025020422,Montréal Canadiens,Winnipeg Jets,3,2,1,31.0,32.0,,
2025-12-03,2025020423,Philadelphia Flyers,Buffalo Sabres,5,2,0,35.0,29.0,,
2025-12-03,2025020424,Anaheim Ducks,Utah Mammoth,0,7,0,27.0,34.0,,
2025-12-03,2025020425,San Jose Sharks,Washington Capitals,1,7,0,24.0,31.0,,
2025-12-04,2025020426,Boston Bruins,St. Louis Blues,5,2,0,27.0,39.0,,
2025-12-04,2025020427,Ottawa Senators,New York Rangers,2,4,0,27.0,28.0,,
2025-12-04,2025020428,Tampa Bay Lightning,Pittsburgh Penguins,3,4,0,40.0,31.0,,
2025-12-04,2025020429,Florida Panthers,Nashville Predators,1,2,1,31.0,29.0,,
2025-12-04,2025020430,New York Islanders,Colorado Avalanche,6,3,0,42.0,38.0,,
2025-12-04,2025020431,Carolina Hurricanes,Toronto Maple Leafs,1,5,0,33.0,24.0,,
2025-12-04,2025020432,Columbus Blue Jackets,Detroit Red Wings,6,5,1,32.0,33.0,,
2025-12-04,2025020433,Calgary Flames,Minnesota Wild,4,1,0,31.0,27.0,,
2025-12-04,2025020434,Edmonton Oilers,Seattle Kraken,9,4,0,32.0,32.0,,
2025-12-04,2025020435,Los Angeles Kings,Chicago Blackhawks,1,2,0,27.0,36.0,,
2025-12-05,2025020436,New Jersey Devils,Vegas Golden Knights,0,3,0,24.0,25.0,,
2025-12-05,2025020437,Winnipeg Jets,Buffalo Sabres,4,1,0,23.0,35.0,,
2025-12-05,2025020438,Dallas Stars,San Jose Sharks,4,1,0,24.0,17.0,,
2025-12-05,2025020439,Vancouver Canucks,Utah Mammoth,1,4,0,33.0,18.0,,
2025-12-05,2025020440,Anaheim Ducks,Washington Capitals,4,3,1,38.0,21.0,,
2025-12-06,2025020441,New York Rangers,Colorado Avalanche,2,3,1,27.0,42.0,,
2025-12-06,2025020442,Florida Panthers,Columbus Blue Jackets,7,6,1,40.0,31.0,,
2025-12-06,2025020443,Boston Bruins,New Jersey Devils,4,1,0,22.0,30.0,,
2025-12-06,2025020444,Toronto Maple Leafs,Montréal Canadiens,1,2,1,23.0,34.0,,
2025-12-06,2025020445,Ottawa Senators,St. Louis Blues,1,2,0,42.0,20.0,,
2025-12-06,2025020446,Tampa Bay Lightning,New York Islanders,0,2,0,32.0,19.0,,
2025-12-06,2025020447,Carolina Hurricanes,Nashville Predators,6,3,0,40.0,22.0,,
2025-12-06,2025020448,Calgary Flames,Utah Mammoth,2,0,0,23.0,28.0,,
2025-12-06,2025020449,Los Angeles Kings,Chicago Blackhawks,6,0,0,32.0,23.0,,
2025-12-06,2025020450,Edmonton Oilers,Winnipeg Jets,6,2,0,27.0,21.0,,
2025-12-06,2025020451,Vancouver Canucks,Minnesota Wild,4,2,0,21.0,30.0,,
2025-12-06,2025020452,Seattle Kraken,Detroit Red Wings,3,4,0,27.0,25.0,,
2025-12-07,2025020453,Philadelphia Flyers,Colorado Avalanche,2,3,0,25.0,28.0,,
2025-12-07,2025020454,Florida Panthers,New York Islanders,4,1,0,30.0,21.0,,
2025-12-07,2025020455,Carolina Hurricanes,San Jose Sharks,1,4,0,29.0,23.0,,
2025-12-07,2025020456,Dallas Stars,Pittsburgh Penguins,3,2,1,23.0,29.0,,
2025-12-07,2025020457,Montréal Canadiens,St. Louis Blues,3,4,0,26.0,18.0,,
2025-12-07,2025020458,New York Rangers,Vegas Golden Knights,2,3,1,24.0,28.0,,
2025-12-07,2025020459,Washington Capitals,Columbus Blue Jackets,2,0,0,38.0,39.0,,
2025-12-07,2025020460,Anaheim Ducks,Chicago Blackhawks,7,1,0,53.0,20.0,,
2025-12-08,2025020461,Toronto Maple Leafs,Tampa Bay Lightning,2,0,0,25.0,29.0,,
2025-12-08,2025020462,Utah Mammoth,Los Angeles Kings,2,4,0,21.0,27.0,,
2025-12-08,2025020463,Calgary Flames,Buffalo Sabres,7,4,0,28.0,29.0,,
2025-12-08,2025020464,Vancouver Canucks,Detroit Red Wings,0,4,0,39.0,21.0,,
2025-12-08,2025020465,Seattle Kraken,Minnesota Wild,1,4,0,24.0,29.0,,
2025-12-09,2025020466,Montréal Canadiens,Tampa Bay Lightning,1,6,0,27.0,27.0,,
2025-12-09,2025020467,Ottawa Senators,New Jersey Devils,3,4,0,38.0,32.0,,
2025-12-09,2025020468,New York Islanders,Vegas Golden Knights,5,4,1,27.0,37.0,,
2025-12-09,2025020469,Philadelphia Flyers,San Jose Sharks,4,1,0,30.0,18.0,,
2025-12-09,2025020470,Pittsburgh Penguins,Anaheim Ducks,3,4,1,47.0,28.0,,
2025-12-09,2025020471,Carolina Hurricanes,Columbus Blue Jackets,4,1,0,32.0,24.0,,
2025-12-09,2025020472,St. Louis Blues,Boston Bruins,2,5,0,26.0,31.0,,
2025-12-09,2025020473,Winnipeg Jets,Dallas Stars,3,4,0,33.0,19.0,,
2025-12-09,2025020474,Edmonton Oilers,Buffalo Sabres,3,4,1,30.0,28.0,,
2025-12-09,2025020475,Nashville Predators,Colorado Avalanche,4,3,1,31.0,42.0,,
2025-12-10,2025020476,Chicago Blackhawks,New York Rangers,3,0,0,25.0,21.0,,
2025-12-10,2025020477,Calgary Flames,Detroit Red Wings,3,4,0,37.0,29.0,,
2025-12-10,2025020478,Utah Mammoth,Florida Panthers,3,4,0,30.0,36.0,,
2025-12-10,2025020479,Seattle Kraken,Los Angeles Kings,3,2,1,33.0,26.0,,
2025-12-11,2025020480,Toronto Maple Leafs,San Jose Sharks,2,3,1,30.0,32.0,,
2025-12-11,2025020481,New Jersey Devils,Tampa Bay Lightning,4,8,0,37.0,35.0,,
2025-12-11,2025020482,New York Islanders,Anaheim Ducks,5,2,0,37.0,33.0,,
2025-12-11,2025020483,Philadelphia Flyers,Vegas Golden Knights,2,3,1,19.0,22.0,,
2025-12-11,2025020484,Pittsburgh Penguins,Montréal Canadiens,2,4,0,38.0,29.0,,
2025-12-11,2025020485,Washington Capitals,Carolina Hurricanes,2,3,1,25.0,39.0,,
2025-12-11,2025020486,Columbus Blue Jackets,Ottawa Senators,3,6,0,27.0,29.0,,
2025-12-11,2025020487,Nashville Predators,St. Louis Blues,7,2,0,32.0,26.0,,
2025-12-11,2025020488,Minnesota Wild,Dallas Stars,5,2,0,32.0,18.0,,
2025-12-11,2025020489,Winnipeg Jets,Boston Bruins,3,6,0,29.0,24.0,,
2025-12-11,2025020490,Colorado Avalanche,Florida Panthers,6,2,0,42.0,25.0,,
2025-12-11,2025020491,Edmonton Oilers,Detroit Red Wings,4,1,0,29.0,28.0,,
2025-12-11,2025020492,Vancouver Canucks,Buffalo Sabres,2,3,0,32.0,15.0,,
2025-12-12,2025020493,St. Louis Blues,Chicago Blackhawks,3,2,0,26.0,29.0,,
2025-12-12,2025020494,Utah Mammoth,Seattle Kraken,5,3,0,33.0,37.0,,
2025-12-13,2025020495,New Jersey Devils,Anaheim Ducks,4,1,0,22.0,31.0,,
2025-12-13,2025020496,Minnesota Wild,Ottawa Senators,3,2,0,25.0,36.0,,
2025-12-13,2025020497,Pittsburgh Penguins,San Jose Sharks,5,6,1,43.0,31.0,,
2025-12-13,2025020498,New York Islanders,Tampa Bay Lightning,3,2,1,17.0,34.0,,
2025-12-13,2025020499,Toronto Maple Leafs,Edmonton Oilers,3,6,0,28.0,37.0,,
2025-12-13,2025020500,New York Rangers,Montréal Canadiens,5,4,1,29.0,18.0,,
2025-12-13,2025020501,Philadelphia Flyers,Carolina Hurricanes,3,4,1,18.0,21.0,,
2025-12-13,2025020502,Columbus Blue Jackets,Vegas Golden Knights,2,3,0,30.0,26.0,,
2025-12-13,2025020503,Winnipeg Jets,Washington Capitals,5,1,0,35.0,25.0,,
2025-12-13,2025020504,Chicago Blackhawks,Detroit Red Wings,0,4,0,26.0,24.0,,
2025-12-13,2025020505,Dallas Stars,Florida Panthers,0,4,0,15.0,23.0,,
2025-12-13,2025020506,Colorado Avalanche,Nashville Predators,4,2,0,41.0,29.0,,
2025-12-13,2025020507,Los Angeles Kings,Calgary Flames,1,2,1,22.0,38.0,,
2025-12-14,2025020508,New Jersey Devils,Vancouver Canucks,1,2,0,26.0,15.0,,
2025-12-14,2025020509,Pittsburgh Penguins,Utah Mammoth,4,5,1,16.0,36.0,,
2025-12-14,2025020510,Carolina Hurricanes,Philadelphia Flyers,3,2,1,32.0,26.0,,
2025-12-14,2025020511,Minnesota Wild,Boston Bruins,6,2,0,31.0,31.0,,
2025-12-14,2025020512,Montréal Canadiens,Edmonton Oilers,4,1,0,27.0,28.0,,
2025-12-14,2025020513,Seattle Kraken,Buffalo Sabres,1,3,0,24.0,23.0,,
2025-12-15,2025020514,Tampa Bay Lightning,Florida Panthers,2,5,0,28.0,24.0,,
2025-12-15,2025020515,New York Rangers,Anaheim Ducks,1,4,0,27.0,26.0,,
2025-12-15,2025020516,Winnipeg Jets,Ottawa Senators,2,3,1,25.0,31.0,,
2025-12-15,2025020517,St. Louis Blues,Nashville Predators,2,5,0,22.0,26.0,,
2025-12-15,2025020518,Dallas Stars,Los Angeles Kings,4,1,0,26.0,28.0,,
2025-12-16,2025020519,Boston Bruins,Utah Mammoth,4,1,0,23.0,21.0,,
2025-12-16,2025020520,Toronto Maple Leafs,Chicago Blackhawks,3,2,0,27.0,25.0,,
2025-12-16,2025020521,Montréal Canadiens,Philadelphia Flyers,1,4,0,22.0,21.0,,
2025-12-16,2025020522,Detroit Red Wings,New York Islanders,3,2,0,21.0,18.0,,
2025-12-16,2025020523,New York Rangers,Vancouver Canucks,0,3,0,23.0,17.0,,
2025-12-16,2025020524,Pittsburgh Penguins,Edmonton Oilers,4,6,0,30.0,23.0,,
2025-12-16,2025020525,Columbus Blue Jackets,Anaheim Ducks,4,3,1,28.0,27.0,,
2025-12-16,2025020526,Minnesota Wild,Washington Capitals,5,0,0,32.0,25.0,,
2025-12-16,2025020527,San Jose Sharks,Calgary Flames,6,3,0,26.0,30.0,,
2025-12-16,2025020528,Seattle Kraken,Colorado Avalanche,3,5,0,38.0,39.0,,
2025-12-17,2025020529,Florida Panthers,Los Angeles Kings,3,2,0,29.0,29.0,,
2025-12-17,2025020530,Detroit Red Wings,Utah Mammoth,1,4,0,28.0,28.0,,
2025-12-17,2025020531,St. Louis Blues,Winnipeg Jets,1,0,0,26.0,24.0,,
2025-12-17,2025020532,Nashville Predators,Carolina Hurricanes,1,4,0,26.0,37.0,,
2025-12-17,2025020533,Vegas Golden Knights,New Jersey Devils,1,2,1,37.0,33.0,,
2025-12-18,2025020534,Boston Bruins,Edmonton Oilers,1,3,0,26.0,25.0,,
2025-12-18,2025020535,Buffalo Sabres,Philadelphia Flyers,5,3,0,28.0,27.0,,
2025-12-18,2025020536,Montréal Canadiens,Chicago Blackhawks,4,1,0,35.0,15.0,,
2025-12-18,2025020537,Ottawa Senators,Pittsburgh Penguins,4,0,0,26.0,25.0,,
2025-12-18,2025020538,Tampa Bay Lightning,Los Angeles Kings,1,2,0,32.0,20.0,,
2025-12-18,2025020539,Washington Capitals,Toronto Maple Leafs,4,0,0,29.0,22.0,,
2025-12-18,2025020540,Columbus Blue Jackets,Minnesota Wild,2,5,0,29.0,28.0,,
2025-12-18,2025020541,St. Louis Blues,New York Rangers,1,2,1,27.0,31.0,,
2025-12-18,2025020542,Calgary Flames,Seattle Kraken,4,2,0,46.0,23.0,,
2025-12-18,2025020543,San Jose Sharks,Dallas Stars,3,5,0,37.0,30.0,,
2025-12-19,2025020544,Florida Panthers,Carolina Hurricanes,4,3,1,41.0,29.0,,
2025-12-19,2025020545,New York Islanders,Vancouver Canucks,1,4,0,24.0,31.0,,
2025-12-19,2025020546,Colorado Avalanche,Winnipeg Jets,3,2,0,26.0,22.0,,
2025-12-19,2025020547,Utah Mammoth,New Jersey Devils,1,2,0,33.0,22.0,,
2025-12-19,2025020548,Anaheim Ducks,Dallas Stars,3,8,0,25.0,25.0,,
2025-12-20,2025020549,New York Rangers,Philadelphia Flyers,5,4,1,27.0,32.0,,
2025-12-20,2025020550,Washington Capitals,Detroit Red Wings,2,5,0,26.0,41.0,,
2025-12-20,2025020551,Ottawa Senators,Chicago Blackhawks,6,4,0,40.0,24.0,,
2025-12-20,2025020552,Minnesota Wild,Edmonton Oilers,5,2,0,37.0,30.0,,
2025-12-20,2025020553,Buffalo Sabres,New York Islanders,3,2,1,32.0,34.0,,
2025-12-20,2025020554,Florida Panthers,St. Louis Blues,2,6,0,29.0,32.0,,
2025-12-20,2025020555,Boston Bruins,Vancouver Canucks,4,5,1,43.0,23.0,,
2025-12-20,2025020556,Montréal Canadiens,Pittsburgh Penguins,4,0,0,21.0,31.0,,
2025-12-20,2025020557,Tampa Bay Lightning,Carolina Hurricanes,6,4,0,29.0,22.0,,
2025-12-20,2025020558,Nashville Predators,Toronto Maple Leafs,5,3,0,34.0,22.0,,
2025-12-20,2025020559,Calgary Flames,Vegas Golden Knights,6,3,0,26.0,37.0,,
2025-12-20,2025020560,Anaheim Ducks,Columbus Blue Jackets,4,3,0,28.0,26.0,,
2025-12-20,2025020561,San Jose Sharks,Seattle Kraken,2,4,0,36.0,32.0,,
2025-12-21,2025020562,Detroit Red Wings,Washington Capitals,3,2,1,27.0,33.0,,
2025-12-21,2025020563,Minnesota Wild,Colorado Avalanche,1,5,0,29.0,42.0,,
2025-12-21,2025020564,Boston Bruins,Ottawa Senators,2,6,0,20.0,28.0,,
2025-12-21,2025020565,New Jersey Devils,Buffalo Sabres,1,3,0,27.0,25.0,,
2025-12-21,2025020566,Pittsburgh Penguins,Montréal Canadiens,4,3,1,31.0,25.0,,
2025-12-21,2025020567,Nashville Predators,New York Rangers,2,1,0,32.0,17.0,,
2025-12-21,2025020568,Dallas Stars,Toronto Maple Leafs,5,1,0,22.0,28.0,,
2025-12-21,2025020569,Utah Mammoth,Winnipeg Jets,4,3,1,22.0,26.0,,
2025-12-21,2025020570,Edmonton Oilers,Vegas Golden Knights,4,3,0,21.0,31.0,,
2025-12-22,2025020571,Tampa Bay Lightning,St. Louis Blues,4,1,0,17.0,24.0,,
2025-12-22,2025020572,Philadelphia Flyers,Vancouver Canucks,5,2,0,39.0,25.0,,
2025-12-22,2025020573,Anaheim Ducks,Seattle Kraken,1,3,0,41.0,21.0,,
2025-12-22,2025020574,Los Angeles Kings,Columbus Blue Jackets,1,3,0,24.0,30.0,,
2025-12-23,2025020575,Toronto Maple Leafs,Pittsburgh Penguins,6,3,0,31.0,32.0,,
2025-12-23,2025020576,Washington Capitals,New York Rangers,3,7,0,32.0,21.0,,
2025-12-23,2025020577,Boston Bruins,Montréal Canadiens,2,6,0,28.0,29.0,,
2025-12-23,2025020578,Ottawa Senators,Buffalo Sabres,2,3,1,26.0,25.0,,
2025-12-23,2025020579,Detroit Red Wings,Dallas Stars,4,3,1,25.0,22.0,,
2025-12-23,2025020580,New York Islanders,New Jersey Devils,2,1,0,25.0,32.0,,
2025-12-23,2025020581,Carolina Hurricanes,Florida Panthers,2,5,0,19.0,22.0,,
2025-12-23,2025020582,Minnesota Wild,Nashville Predators,2,3,1,32.0,29.0,,
2025-12-23,2025020583,Chicago Blackhawks,Philadelphia Flyers,1,3,0,21.0,26.0,,
2025-12-23,2025020584,Colorado Avalanche,Utah Mammoth,1,0,0,26.0,32.0,,
2025-12-23,2025020585,Edmonton Oilers,Calgary Flames,5,1,0,39.0,19.0,,
2025-12-23,2025020586,Vegas Golden Knights,San Jose Sharks,7,2,0,26.0,23.0,,
2025-12-23,2025020587,Los Angeles Kings,Seattle Kraken,2,3,0,37.0,28.0,,
2025-12-27,2025020588,New York Islanders,New York Rangers,2,0,0,26.0,27.0,,
2025-12-27,2025020589,Buffalo Sabres,Boston Bruins,4,1,0,34.0,23.0,,
2025-12-27,2025020590,Toronto Maple Leafs,Ottawa Senators,7,5,0,33.0,31.0,,
2025-12-27,2025020591,Florida Panthers,Tampa Bay Lightning,2,4,0,26.0,25.0,,
2025-12-27,2025020592,New Jersey Devils,Washington Capitals,3,4,1,38.0,33.0,,
