date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2022-03-10,2021020918,Ottawa Senators,Seattle Kraken,4,3,1,27.0,33.0,,
2022-03-10,2021020919,Detroit Red Wings,Minnesota Wild,5,6,1,34.0,40.0,,
2022-03-10,2021020920,Florida Panthers,Philadelphia Flyers,6,3,0,37.0,,,
2022-03-10,2021020921,New Jersey Devils,Winnipeg Jets,1,2,0,34.0,30.0,,
2022-03-10,2021020923,Carolina Hurricanes,Colorado Avalanche,2,0,0,37.0,36.0,,
2022-03-10,2021020924,St. Louis Blues,New York Rangers,6,2,0,35.0,29.0,,
2022-03-10,2021020925,Nashville Predators,Anaheim Ducks,4,1,0,30.0,,,
2022-03-10,2021020926,Calgary Flames,Tampa Bay Lightning,4,1,0,32.0,,,
2022-03-10,2021020927,Los Angeles Kings,San Jose Sharks,3,4,1,,30.0,,
2022-03-11,2021020928,New York Islanders,Winnipeg Jets,5,2,0,38.0,29.0,,
2022-03-11,2021020929,Pittsburgh Penguins,Vegas Golden Knights,5,2,0,33.0,42.0,,
2022-03-11,2021020930,Columbus Blue Jackets,Minnesota Wild,3,2,1,28.0,38.0,,
2022-03-11,2021020931,Vancouver Canucks,Washington Capitals,3,4,1,26.0,34.0,,
2022-03-12,2021020932,Boston Bruins,Arizona Coyotes,3,2,0,,,,
2022-03-12,2021020933,Montréal Canadiens,Seattle Kraken,3,4,1,33.0,34.0,,
2022-03-12,2021020934,Ottawa Senators,Chicago Blackhawks,3,6,0,23.0,28.0,,
2022-03-12,2021020935,New Jersey Devils,Anaheim Ducks,2,1,1,40.0,34.0,,
2022-03-12,2021020936,Carolina Hurricanes,Philadelphia Flyers,3,1,0,36.0,,,
2022-03-12,2021020937,Nashville Predators,St. Louis Blues,4,7,0,,35.0,,
2022-03-12,2021020938,Dallas Stars,New York Rangers,4,7,0,,29.0,,
2022-03-12,2021020939,Calgary Flames,Detroit Red Wings,3,0,0,43.0,19.0,,
2022-03-12,2021020940,Edmonton Oilers,Tampa Bay Lightning,4,1,0,49.0,32.0,,
2022-03-12,2021020941,San Jose Sharks,Los Angeles Kings,5,0,0,27.0,29.0,,
2022-03-13,2021020942,Buffalo Sabres,Toronto Maple Leafs,5,2,0,38.0,,,
2022-03-13,2021020943,New York Islanders,Anaheim Ducks,4,3,0,29.0,42.0,,
2022-03-13,2021020944,Philadelphia Flyers,Montréal Canadiens,3,4,1,30.0,35.0,,
2022-03-13,2021020945,Pittsburgh Penguins,Carolina Hurricanes,4,2,0,,,,
2022-03-13,2021020946,Columbus Blue Jackets,Vegas Golden Knights,6,4,0,38.0,27.0,,
2022-03-13,2021020947,St. Louis Blues,Winnipeg Jets,3,4,1,31.0,,,
2022-03-13,2021020948,Minnesota Wild,Nashville Predators,2,6,0,28.0,25.0,,
2022-03-13,2021020949,Colorado Avalanche,Calgary Flames,3,0,0,,46.0,,
2022-03-13,2021020950,Vancouver Canucks,Tampa Bay Lightning,1,2,0,36.0,31.0,,
2022-03-13,2021020951,Los Angeles Kings,Florida Panthers,3,2,1,,32.0,,
2022-03-14,2021020952,Ottawa Senators,Arizona Coyotes,3,5,0,43.0,,,
2022-03-15,2021020953,Toronto Maple Leafs,Dallas Stars,4,0,0,,35.0,,
2022-03-15,2021020954,Montréal Canadiens,Arizona Coyotes,3,6,0,39.0,19.0,,
2022-03-15,2021020955,New York Rangers,Anaheim Ducks,4,3,1,38.0,23.0,,
2022-03-15,2021020956,Washington Capitals,New York Islanders,4,3,1,32.0,32.0,,
2022-03-15,2021020957,Chicago Blackhawks,Boston Bruins,1,2,1,20.0,48.0,,
2022-03-15,2021020958,Nashville Predators,Pittsburgh Penguins,4,1,0,,,,
2022-03-15,2021020959,Winnipeg Jets,Vegas Golden Knights,7,3,0,,38.0,,
2022-03-15,2021020960,Edmonton Oilers,Detroit Red Wings,7,5,0,32.0,35.0,,
2022-03-15,2021020961,Vancouver Canucks,New Jersey Devils,6,3,0,31.0,35.0,,
2022-03-15,2021020962,Los Angeles Kings,Colorado Avalanche,0,3,0,23.0,27.0,,
2022-03-15,2021020963,San Jose Sharks,Florida Panthers,2,3,1,26.0,34.0,,
2022-03-16,2021020964,Ottawa Senators,Columbus Blue Jackets,1,4,0,,,,
2022-03-16,2021020965,Minnesota Wild,Boston Bruins,4,2,0,,26.0,,
2022-03-16,2021020966,Calgary Flames,New Jersey Devils,6,3,0,40.0,33.0,,
2022-03-16,2021020967,Seattle Kraken,Tampa Bay Lightning,1,4,0,,42.0,,
2022-03-17,2021020328,New York Rangers,New York Islanders,1,2,0,,28.0,,
2022-03-17,2021020968,Toronto Maple Leafs,Carolina Hurricanes,3,2,0,,36.0,,
2022-03-17,2021020969,Montréal Canadiens,Dallas Stars,3,4,1,31.0,35.0,,
2022-03-17,2021020970,Philadelphia Flyers,Nashville Predators,5,4,0,33.0,,,
2022-03-17,2021020971,Columbus Blue Jackets,Washington Capitals,2,7,0,41.0,33.0,,
2022-03-17,2021020972,St. Louis Blues,Pittsburgh Penguins,2,3,1,,45.0,,
2022-03-17,2021020973,Edmonton Oilers,Buffalo Sabres,6,1,0,36.0,28.0,,
2022-03-17,2021020974,Vancouver Canucks,Detroit Red Wings,0,1,0,43.0,35.0,,
2022-03-17,2021020975,Vegas Golden Knights,Florida Panthers,5,3,0,,,,
2022-03-17,2021020976,Los Angeles Kings,San Jose Sharks,3,0,0,,29.0,,
2022-03-18,2021020977,Ottawa Senators,Philadelphia Flyers,3,1,0,36.0,,,
2022-03-18,2021020978,Carolina Hurricanes,Washington Capitals,3,4,1,20.0,,,
2022-03-18,2021020979,Winnipeg Jets,Boston Bruins,2,4,0,29.0,45.0,,
2022-03-18,2021020980,Calgary Flames,Buffalo Sabres,0,1,1,24.0,34.0,,
2022-03-18,2021020981,Anaheim Ducks,Florida Panthers,0,3,0,,42.0,,
2022-03-18,2021020982,San Jose Sharks,Colorado Avalanche,3,5,0,28.0,29.0,,
2022-03-19,2021020983,Montréal Canadiens,Ottawa Senators,5,1,0,,,,
2022-03-19,2021020984,Tampa Bay Lightning,New York Rangers,1,2,0,29.0,,,
2022-03-19,2021020985,New York Islanders,Dallas Stars,4,2,0,25.0,,,
2022-03-19,2021020986,Columbus Blue Jackets,St. Louis Blues,5,4,0,27.0,,,
2022-03-19,2021020987,Nashville Predators,Toronto Maple Leafs,6,3,0,,41.0,,
2022-03-19,2021020988,Minnesota Wild,Chicago Blackhawks,3,1,0,34.0,22.0,,
2022-03-19,2021020989,Edmonton Oilers,New Jersey Devils,6,3,0,,28.0,,
2022-03-19,2021020990,Vancouver Canucks,Calgary Flames,2,5,0,,,,
2022-03-19,2021020991,Arizona Coyotes,Pittsburgh Penguins,1,4,0,,,,
2022-03-19,2021020992,Vegas Golden Knights,Los Angeles Kings,5,1,0,24.0,39.0,,
2022-03-19,2021020993,Seattle Kraken,Detroit Red Wings,4,2,0,42.0,23.0,,
2022-03-20,2021020994,Philadelphia Flyers,New York Islanders,2,1,0,,,,
2022-03-20,2021020995,Washington Capitals,Dallas Stars,2,3,0,38.0,23.0,,
2022-03-20,2021020996,Carolina Hurricanes,New York Rangers,0,2,0,44.0,18.0,,
2022-03-20,2021020997,Chicago Blackhawks,Winnipeg Jets,4,6,0,,32.0,,
2022-03-20,2021020998,Vancouver Canucks,Buffalo Sabres,2,3,1,32.0,,,
2022-03-20,2021020999,San Jose Sharks,Arizona Coyotes,4,2,0,,25.0,,
2022-03-21,2021020646,Montréal Canadiens,Boston Bruins,2,3,1,28.0,46.0,,
2022-03-21,2021021001,Minnesota Wild,Vegas Golden Knights,3,0,0,36.0,,,
2022-03-21,2021021002,Colorado Avalanche,Edmonton Oilers,3,2,1,31.0,25.0,,
2022-03-21,2021021003,Anaheim Ducks,Nashville Predators,3,6,0,,,,
2022-03-22,2021021004,Detroit Red Wings,Philadelphia Flyers,6,3,0,31.0,33.0,,
2022-03-22,2021021005,New Jersey Devils,New York Rangers,7,4,0,31.0,35.0,,
2022-03-22,2021021007,Pittsburgh Penguins,Columbus Blue Jackets,5,1,0,37.0,27.0,,
2022-03-22,2021021008,Washington Capitals,St. Louis Blues,2,5,0,21.0,38.0,,
2022-03-22,2021021009,Carolina Hurricanes,Tampa Bay Lightning,3,2,0,41.0,29.0,,
2022-03-22,2021021010,Dallas Stars,Edmonton Oilers,5,3,0,28.0,25.0,,
2022-03-22,2021021011,Winnipeg Jets,Vegas Golden Knights,4,0,0,26.0,42.0,,
2022-03-22,2021021012,Calgary Flames,San Jose Sharks,3,4,0,31.0,38.0,,
2022-03-22,2021021013,Los Angeles Kings,Nashville Predators,6,1,0,35.0,,,
2022-03-22,2021021017,Arizona Coyotes,Seattle Kraken,2,4,0,26.0,,,
2022-03-22,2021021021,New York Islanders,Ottawa Senators,3,0,0,,,,
2022-03-23,2021021014,Buffalo Sabres,Pittsburgh Penguins,4,3,1,33.0,26.0,,
2022-03-23,2021021015,Toronto Maple Leafs,New Jersey Devils,3,2,0,31.0,22.0,,
2022-03-23,2021021016,Colorado Avalanche,Vancouver Canucks,1,3,0,33.0,27.0,,
2022-03-23,2021021018,Anaheim Ducks,Chicago Blackhawks,2,4,0,29.0,28.0,,
2022-03-24,2021020545,New York Islanders,Detroit Red Wings,5,2,0,26.0,39.0,,
2022-03-24,2021020675,Winnipeg Jets,Ottawa Senators,2,5,0,24.0,33.0,,
2022-03-24,2021021019,Boston Bruins,Tampa Bay Lightning,3,2,0,39.0,24.0,,
2022-03-24,2021021020,Montréal Canadiens,Florida Panthers,3,4,0,31.0,42.0,,
2022-03-24,2021021022,Carolina Hurricanes,Dallas Stars,3,4,1,47.0,15.0,,
2022-03-24,2021021023,St. Louis Blues,Philadelphia Flyers,2,5,0,28.0,27.0,,
2022-03-24,2021021024,Minnesota Wild,Vancouver Canucks,3,2,1,,28.0,,
2022-03-24,2021021025,Edmonton Oilers,San Jose Sharks,5,2,0,41.0,30.0,,
2022-03-24,2021021026,Vegas Golden Knights,Nashville Predators,6,1,0,50.0,36.0,,
2022-03-24,2021021027,Los Angeles Kings,Chicago Blackhawks,3,4,1,46.0,31.0,,
2022-03-25,2021021028,Buffalo Sabres,Washington Capitals,3,4,1,23.0,40.0,,
2022-03-25,2021021029,New York Rangers,Pittsburgh Penguins,5,1,0,,21.0,,
2022-03-25,2021021030,Winnipeg Jets,Columbus Blue Jackets,4,3,1,33.0,36.0,,
2022-03-25,2021021031,Colorado Avalanche,Philadelphia Flyers,6,3,0,51.0,,,
2022-03-25,2021021032,Calgary Flames,Arizona Coyotes,4,2,0,,,,
2022-03-26,2021021034,Boston Bruins,New York Islanders,6,3,0,44.0,,,
2022-03-26,2021021035,Montréal Canadiens,Toronto Maple Leafs,4,2,0,18.0,51.0,,
2022-03-26,2021021036,Ottawa Senators,Florida Panthers,3,4,1,22.0,49.0,,
2022-03-26,2021021037,Detroit Red Wings,Tampa Bay Lightning,1,2,1,,36.0,,
2022-03-26,2021021038,Washington Capitals,New Jersey Devils,4,3,0,,38.0,,
2022-03-26,2021021039,St. Louis Blues,Carolina Hurricanes,2,7,0,,,,
2022-03-26,2021021040,Dallas Stars,Vancouver Canucks,1,4,0,36.0,31.0,,
2022-03-26,2021021041,Minnesota Wild,Columbus Blue Jackets,3,2,1,38.0,,,
2022-03-26,2021021042,Calgary Flames,Edmonton Oilers,9,5,0,38.0,31.0,,
2022-03-26,2021021043,Vegas Golden Knights,Chicago Blackhawks,5,4,1,34.0,34.0,,
2022-03-26,2021021044,Los Angeles Kings,Seattle Kraken,4,2,0,27.0,,,
2022-03-26,2021021045,San Jose Sharks,Anaheim Ducks,4,1,0,24.0,28.0,,
2022-03-27,2021021046,Toronto Maple Leafs,Florida Panthers,5,2,0,25.0,36.0,,
2022-03-27,2021021047,New Jersey Devils,Montréal Canadiens,3,2,1,32.0,33.0,,
2022-03-27,2021021048,New York Islanders,Tampa Bay Lightning,1,4,0,,34.0,,
2022-03-27,2021021049,New York Rangers,Buffalo Sabres,5,4,1,31.0,,,
2022-03-27,2021021050,Pittsburgh Penguins,Detroit Red Wings,11,2,0,35.0,35.0,,
2022-03-27,2021021051,Nashville Predators,Philadelphia Flyers,5,4,0,35.0,,,
2022-03-27,2021021052,Minnesota Wild,Colorado Avalanche,3,2,1,29.0,,,
2022-03-27,2021021053,Winnipeg Jets,Arizona Coyotes,2,1,1,40.0,29.0,,
2022-03-28,2021021054,Washington Capitals,Carolina Hurricanes,1,6,0,26.0,29.0,,
2022-03-28,2021021055,Chicago Blackhawks,Buffalo Sabres,5,6,0,21.0,37.0,,
2022-03-28,2021021056,St. Louis Blues,Vancouver Canucks,4,1,0,,36.0,,
2022-03-28,2021021057,Edmonton Oilers,Arizona Coyotes,6,1,0,,32.0,,
2022-03-28,2021021058,Los Angeles Kings,Seattle Kraken,1,6,0,,38.0,,
2022-03-29,2021021059,Boston Bruins,Toronto Maple Leafs,4,6,0,30.0,32.0,,
2022-03-29,2021021060,Tampa Bay Lightning,Carolina Hurricanes,4,3,1,32.0,19.0,,
2022-03-29,2021021061,Florida Panthers,Montréal Canadiens,7,4,0,46.0,24.0,,
2022-03-29,2021021062,Pittsburgh Penguins,New York Rangers,2,3,0,24.0,,,
2022-03-29,2021021063,Columbus Blue Jackets,New York Islanders,3,4,0,45.0,29.0,,
2022-03-29,2021021064,Nashville Predators,Ottawa Senators,4,1,0,32.0,,,
2022-03-29,2021021065,Minnesota Wild,Philadelphia Flyers,4,1,0,37.0,33.0,,
2022-03-29,2021021066,Calgary Flames,Colorado Avalanche,1,2,0,,30.0,,
2022-03-29,2021021067,Anaheim Ducks,Dallas Stars,2,3,0,28.0,,,
2022-03-30,2021021068,Buffalo Sabres,Winnipeg Jets,2,3,1,37.0,,,
2022-03-30,2021021069,Detroit Red Wings,New York Rangers,4,5,1,26.0,,,
2022-03-30,2021021070,Edmonton Oilers,Los Angeles Kings,4,3,1,33.0,41.0,,
2022-03-30,2021021071,Vancouver Canucks,St. Louis Blues,3,4,0,25.0,,,
2022-03-30,2021021072,Arizona Coyotes,San Jose Sharks,5,2,0,24.0,41.0,,
2022-03-30,2021021073,Seattle Kraken,Vegas Golden Knights,0,3,0,,30.0,,
2022-03-31,2021021074,Boston Bruins,New Jersey Devils,8,1,0,,,,
2022-03-31,2021021075,Toronto Maple Leafs,Winnipeg Jets,7,3,0,38.0,23.0,,
2022-03-31,2021021076,Florida Panthers,Chicago Blackhawks,4,0,0,44.0,,,
2022-03-31,2021021077,New York Islanders,Columbus Blue Jackets,5,2,0,36.0,32.0,,
2022-03-31,2021021078,Carolina Hurricanes,Montréal Canadiens,4,0,0,44.0,32.0,,
2022-03-31,2021021079,Minnesota Wild,Pittsburgh Penguins,3,4,1,31.0,39.0,,
2022-03-31,2021021080,Colorado Avalanche,San Jose Sharks,4,2,0,46.0,,,
2022-03-31,2021021081,Calgary Flames,Los Angeles Kings,2,3,1,28.0,,,
2022-03-31,2021021082,Anaheim Ducks,Dallas Stars,2,3,1,23.0,,,
2022-04-01,2021021083,Buffalo Sabres,Nashville Predators,4,3,0,35.0,,,
2022-04-01,2021021084,Detroit Red Wings,Ottawa Senators,2,5,0,29.0,32.0,,
2022-04-01,2021021085,Tampa Bay Lightning,Chicago Blackhawks,5,2,0,43.0,23.0,,
2022-04-01,2021021086,New York Rangers,New York Islanders,0,3,0,27.0,18.0,,
2022-04-01,2021021087,Edmonton Oilers,St. Louis Blues,6,5,1,,36.0,,
2022-04-01,2021021088,Arizona Coyotes,Anaheim Ducks,0,5,0,22.0,37.0,,
2022-04-01,2021021089,Seattle Kraken,Vegas Golden Knights,2,5,0,28.0,,,
2022-04-02,2021021090,Boston Bruins,Columbus Blue Jackets,5,2,0,42.0,24.0,,
2022-04-02,2021021091,Tampa Bay Lightning,Montréal Canadiens,4,5,1,41.0,31.0,,
2022-04-02,2021021092,New Jersey Devils,Florida Panthers,6,7,1,31.0,41.0,,
2022-04-02,2021021093,Philadelphia Flyers,Toronto Maple Leafs,3,6,0,32.0,28.0,,
2022-04-02,2021021094,Carolina Hurricanes,Minnesota Wild,1,3,0,38.0,19.0,,
2022-04-02,2021021096,Winnipeg Jets,Los Angeles Kings,2,3,0,27.0,,,
2022-04-02,2021021097,Colorado Avalanche,Pittsburgh Penguins,3,2,0,38.0,40.0,,
2022-04-02,2021021098,Calgary Flames,St. Louis Blues,4,6,0,43.0,,,
2022-04-02,2021021099,San Jose Sharks,Dallas Stars,4,5,0,,,,
2022-04-03,2021021100,Buffalo Sabres,Florida Panthers,3,5,0,29.0,,,
2022-04-03,2021021101,Ottawa Senators,Detroit Red Wings,5,2,0,36.0,32.0,,
2022-04-03,2021021102,New Jersey Devils,New York Islanders,3,4,0,30.0,29.0,,
2022-04-03,2021021103,New York Rangers,Philadelphia Flyers,3,4,1,,26.0,,
2022-04-03,2021021104,Washington Capitals,Minnesota Wild,1,5,0,26.0,19.0,,
2022-04-03,2021021105,Chicago Blackhawks,Arizona Coyotes,2,3,1,31.0,35.0,,
2022-04-03,2021021106,Vancouver Canucks,Vegas Golden Knights,2,3,1,,,,
2022-04-03,2021021107,Anaheim Ducks,Edmonton Oilers,1,6,0,32.0,,,
2022-04-03,2021021108,Seattle Kraken,Dallas Stars,4,1,0,,30.0,,
2022-04-04,2021021109,Tampa Bay Lightning,Toronto Maple Leafs,2,6,0,34.0,39.0,,
2022-04-04,2021021110,Columbus Blue Jackets,Boston Bruins,2,3,1,22.0,,,
2022-04-04,2021021111,St. Louis Blues,Arizona Coyotes,5,1,0,29.0,22.0,,
2022-04-04,2021021112,Los Angeles Kings,Calgary Flames,2,3,0,29.0,33.0,,
2022-04-05,2021021113,Buffalo Sabres,Carolina Hurricanes,4,2,0,,34.0,,
2022-04-05,2021021114,Montréal Canadiens,Ottawa Senators,3,6,0,,32.0,,
2022-04-05,2021021115,Detroit Red Wings,Boston Bruins,5,3,0,29.0,,,
2022-04-05,2021021116,Florida Panthers,Toronto Maple Leafs,7,6,1,49.0,35.0,,
2022-04-05,2021021117,New Jersey Devils,New York Rangers,1,3,0,,17.0,,
2022-04-05,2021021118,Philadelphia Flyers,Columbus Blue Jackets,2,4,0,49.0,30.0,,
2022-04-05,2021021119,Pittsburgh Penguins,Colorado Avalanche,4,6,0,45.0,32.0,,
2022-04-05,2021021120,Nashville Predators,Minnesota Wild,6,2,0,,,,
2022-04-05,2021021121,Dallas Stars,New York Islanders,3,2,0,40.0,21.0,,
2022-04-05,2021021122,San Jose Sharks,Edmonton Oilers,1,2,1,32.0,,,
2022-04-06,2021021123,Washington Capitals,Tampa Bay Lightning,4,3,0,28.0,28.0,,
2022-04-06,2021021124,St. Louis Blues,Seattle Kraken,4,1,0,,29.0,,
2022-04-06,2021021125,Winnipeg Jets,Detroit Red Wings,1,3,0,33.0,35.0,,
2022-04-06,2021021126,Vegas Golden Knights,Vancouver Canucks,1,5,0,34.0,31.0,,
2022-04-06,2021021127,Anaheim Ducks,Calgary Flames,2,4,0,28.0,28.0,,
2022-04-07,2021020250,Ottawa Senators,Nashville Predators,2,3,0,29.0,34.0,,
2022-04-07,2021020512,New Jersey Devils,Montréal Canadiens,4,7,0,37.0,26.0,,
2022-04-07,2021021129,New York Rangers,Pittsburgh Penguins,3,0,0,24.0,,,
2022-04-07,2021021130,Carolina Hurricanes,Buffalo Sabres,5,3,0,32.0,,,
2022-04-07,2021021131,Columbus Blue Jackets,Philadelphia Flyers,1,4,0,27.0,31.0,,
2022-04-07,2021021132,Chicago Blackhawks,Seattle Kraken,0,2,0,29.0,31.0,,
2022-04-07,2021021133,Dallas Stars,Toronto Maple Leafs,3,4,1,,41.0,,
2022-04-07,2021021134,Arizona Coyotes,Vancouver Canucks,1,5,0,28.0,32.0,,
2022-04-07,2021021135,Los Angeles Kings,Edmonton Oilers,2,3,0,33.0,30.0,,
2022-04-07,2021021136,San Jose Sharks,Calgary Flames,2,4,0,,41.0,,
2022-04-08,2021021137,Tampa Bay Lightning,Boston Bruins,1,2,1,29.0,,,
2022-04-08,2021021138,Florida Panthers,Buffalo Sabres,4,3,0,43.0,22.0,,
2022-04-08,2021021139,Carolina Hurricanes,New York Islanders,1,2,0,21.0,21.0,,
2022-04-08,2021021140,St. Louis Blues,Minnesota Wild,4,3,1,28.0,38.0,,
2022-04-08,2021021141,Winnipeg Jets,Colorado Avalanche,4,5,1,43.0,37.0,,
2022-04-09,2021021142,Toronto Maple Leafs,Montréal Canadiens,3,2,0,,26.0,,
2022-04-09,2021021143,Detroit Red Wings,Columbus Blue Jackets,4,5,1,38.0,33.0,,
2022-04-09,2021021144,New York Rangers,Ottawa Senators,5,1,0,33.0,,,
2022-04-09,2021021145,Philadelphia Flyers,Anaheim Ducks,3,5,0,33.0,,,
2022-04-09,2021021146,Pittsburgh Penguins,Washington Capitals,3,6,0,32.0,,,
2022-04-09,2021021147,St. Louis Blues,New York Islanders,6,1,0,31.0,31.0,,
2022-04-09,2021021148,Nashville Predators,Florida Panthers,1,4,0,25.0,25.0,,
2022-04-09,2021021149,Dallas Stars,New Jersey Devils,1,3,0,28.0,23.0,,
2022-04-09,2021021151,Edmonton Oilers,Colorado Avalanche,1,2,1,,34.0,,
2022-04-09,2021021152,Vancouver Canucks,San Jose Sharks,4,2,0,,,,
2022-04-09,2021021153,Vegas Golden Knights,Arizona Coyotes,6,1,0,,,,
2022-04-09,2021021154,Seattle Kraken,Calgary Flames,1,4,0,28.0,,,
2022-04-10,2021021150,Minnesota Wild,Los Angeles Kings,6,3,0,33.0,,,
2022-04-10,2021021155,Ottawa Senators,Winnipeg Jets,3,4,0,34.0,,,
2022-04-10,2021021156,Tampa Bay Lightning,Buffalo Sabres,5,0,0,28.0,28.0,,
2022-04-10,2021021157,Pittsburgh Penguins,Nashville Predators,3,2,1,30.0,35.0,,
2022-04-10,2021021158,Washington Capitals,Boston Bruins,4,2,0,,30.0,,
2022-04-10,2021021159,Carolina Hurricanes,Anaheim Ducks,5,2,0,43.0,25.0,,
2022-04-10,2021021160,Chicago Blackhawks,Dallas Stars,4,6,0,40.0,30.0,,
2022-04-11,2021021162,Montréal Canadiens,Winnipeg Jets,2,4,0,25.0,35.0,,
2022-04-12,2021020922,New York Islanders,Pittsburgh Penguins,5,4,1,37.0,,,
2022-04-12,2021021163,Minnesota Wild,Edmonton Oilers,5,1,0,23.0,28.0,,
2022-04-12,2021021164,Boston Bruins,St. Louis Blues,2,4,0,41.0,30.0,,
2022-04-12,2021021165,Toronto Maple Leafs,Buffalo Sabres,2,5,0,26.0,28.0,,
2022-04-12,2021021166,Detroit Red Wings,Ottawa Senators,1,4,0,25.0,32.0,,
2022-04-12,2021021167,Florida Panthers,Anaheim Ducks,3,2,1,,,,
2022-04-12,2021021168,New York Rangers,Carolina Hurricanes,2,4,0,30.0,25.0,,
2022-04-12,2021021170,Washington Capitals,Philadelphia Flyers,9,2,0,37.0,,,
2022-04-12,2021021173,Dallas Stars,Tampa Bay Lightning,1,0,0,29.0,25.0,,
2022-04-12,2021021174,Calgary Flames,Seattle Kraken,5,3,0,,22.0,,
2022-04-12,2021021175,Vancouver Canucks,Vegas Golden Knights,5,4,1,27.0,45.0,,
2022-04-12,2021021176,Arizona Coyotes,New Jersey Devils,2,6,0,,38.0,,
2022-04-12,2021021187,Chicago Blackhawks,Los Angeles Kings,2,5,0,20.0,,,
2022-04-12,2021021188,Nashville Predators,San Jose Sharks,1,0,1,41.0,25.0,,
2022-04-13,2021021177,Philadelphia Flyers,New York Rangers,0,4,0,,34.0,,
2022-04-13,2021021178,Columbus Blue Jackets,Montréal Canadiens,5,1,0,31.0,21.0,,
2022-04-13,2021021180,Colorado Avalanche,Los Angeles Kings,9,3,0,35.0,32.0,,
2022-04-14,2021021171,Chicago Blackhawks,San Jose Sharks,5,4,1,32.0,37.0,,
2022-04-14,2021021172,Nashville Predators,Edmonton Oilers,0,4,0,30.0,,,
2022-04-14,2021021181,Boston Bruins,Ottawa Senators,2,3,0,42.0,32.0,,
2022-04-14,2021021182,Buffalo Sabres,St. Louis Blues,2,6,0,37.0,28.0,,
2022-04-14,2021021183,Toronto Maple Leafs,Washington Capitals,7,3,0,,25.0,,
2022-04-14,2021021184,Tampa Bay Lightning,Anaheim Ducks,4,3,1,,,,
2022-04-14,2021021185,Pittsburgh Penguins,New York Islanders,6,3,0,28.0,39.0,,
2022-04-14,2021021186,Carolina Hurricanes,Detroit Red Wings,0,3,0,46.0,22.0,,
2022-04-14,2021021189,Dallas Stars,Minnesota Wild,2,3,1,36.0,27.0,,
2022-04-14,2021021190,Colorado Avalanche,New Jersey Devils,3,1,0,30.0,27.0,,
2022-04-14,2021021191,Calgary Flames,Vegas Golden Knights,1,6,0,,25.0,,
2022-04-14,2021021192,Vancouver Canucks,Arizona Coyotes,7,1,0,,22.0,,
2022-04-15,2021021193,Montréal Canadiens,New York Islanders,0,3,0,44.0,20.0,,
2022-04-15,2021021194,Florida Panthers,Winnipeg Jets,6,1,0,,31.0,,
2022-04-16,2021021195,Edmonton Oilers,Vegas Golden Knights,4,0,0,36.0,,,
2022-04-16,2021021196,Boston Bruins,Pittsburgh Penguins,2,1,0,29.0,,,
2022-04-16,2021021197,Buffalo Sabres,Philadelphia Flyers,4,3,0,29.0,21.0,,
2022-04-16,2021021198,Montréal Canadiens,Washington Capitals,4,8,0,32.0,,,
2022-04-16,2021021199,Ottawa Senators,Toronto Maple Leafs,4,5,1,29.0,41.0,,
2022-04-16,2021021200,Tampa Bay Lightning,Winnipeg Jets,7,4,0,37.0,18.0,,
2022-04-16,2021021201,New York Rangers,Detroit Red Wings,4,0,0,37.0,,,
2022-04-16,2021021202,St. Louis Blues,Minnesota Wild,6,5,1,30.0,36.0,,
2022-04-16,2021021203,Nashville Predators,Chicago Blackhawks,4,3,0,34.0,31.0,,
2022-04-16,2021021204,Dallas Stars,San Jose Sharks,2,1,0,26.0,24.0,,
2022-04-16,2021021205,Colorado Avalanche,Carolina Hurricanes,7,4,0,,33.0,,
2022-04-16,2021021206,Calgary Flames,Arizona Coyotes,9,1,0,41.0,,,
2022-04-16,2021021208,Los Angeles Kings,Columbus Blue Jackets,2,1,0,38.0,22.0,,
2022-04-16,2021021209,Seattle Kraken,New Jersey Devils,4,3,1,26.0,,,
2022-04-17,2021020723,Toronto Maple Leafs,New York Islanders,4,2,0,37.0,29.0,,
2022-04-17,2021021210,Detroit Red Wings,Florida Panthers,1,6,0,34.0,39.0,,
2022-04-17,2021021212,Philadelphia Flyers,Buffalo Sabres,3,5,0,35.0,,,
2022-04-17,2021021213,Nashville Predators,St. Louis Blues,3,8,0,36.0,,,
2022-04-17,2021021214,Minnesota Wild,San Jose Sharks,5,4,1,28.0,30.0,,
2022-04-17,2021021215,Anaheim Ducks,Columbus Blue Jackets,6,4,0,32.0,35.0,,
2022-04-18,2021020436,Chicago Blackhawks,Calgary Flames,2,5,0,24.0,35.0,,
2022-04-18,2021020611,Seattle Kraken,Ottawa Senators,4,2,0,29.0,14.0,,
2022-04-18,2021021216,Colorado Avalanche,Washington Capitals,2,3,0,26.0,27.0,,
2022-04-18,2021021217,Vancouver Canucks,Dallas Stars,6,2,0,31.0,30.0,,
2022-04-18,2021021218,Arizona Coyotes,Carolina Hurricanes,3,5,0,26.0,51.0,,
2022-04-18,2021021219,Vegas Golden Knights,New Jersey Devils,2,3,0,44.0,,,
2022-04-19,2021020443,Nashville Predators,Calgary Flames,3,2,1,,21.0,,
2022-04-19,2021020625,Vancouver Canucks,Ottawa Senators,3,4,1,37.0,31.0,,
2022-04-19,2021021220,Toronto Maple Leafs,Philadelphia Flyers,5,2,0,,39.0,,
2022-04-19,2021021221,Montréal Canadiens,Minnesota Wild,0,2,0,26.0,30.0,,
