date,id,home,away,hs,as,type,hfg,afg,h3,a3,hreb,areb,hto,ato,spread,total,hml,aml
2025-01-15,401705120,Indiana Pacers,Cleveland Cavaliers,117,127,,,,,,,,,,,,,
2025-01-15,401705121,Philadelphia 76ers,Oklahoma City Thunder,102,118,,,,,,,,,,,,,
2025-01-15,401705122,Atlanta Hawks,Phoenix Suns,122,117,,,,,,,,,,,,,
2025-01-15,401705123,Chicago Bulls,New Orleans Pelicans,113,119,,,,,,,,,,,,,
2025-01-15,401705124,Milwaukee Bucks,Sacramento Kings,130,115,,,,,,,,,,,,,
2025-01-15,401705125,Dallas Mavericks,Denver Nuggets,99,118,,,,,,,,,,,,,
2025-01-15,401705126,Portland Trail Blazers,Brooklyn Nets,114,132,,,,,,,,,,,,,
2025-01-16,401705127,Philadelphia 76ers,New York Knicks,119,125,,,,,,,,,,,,,
2025-01-16,401705128,Toronto Raptors,Boston Celtics,110,97,,,,,,,,,,,,,
2025-01-16,401705129,Chicago Bulls,Atlanta Hawks,94,110,,,,,,,,,,,,,
2025-01-16,401705130,Milwaukee Bucks,Orlando Magic,122,93,,,,,,,,,,,,,
2025-01-16,401705131,Minnesota Timberwolves,Golden State Warriors,115,116,,,,,,,,,,,,,
2025-01-16,401705132,New Orleans Pelicans,Dallas Mavericks,119,116,,,,,,,,,,,,,
2025-01-16,401705133,San Antonio Spurs,Memphis Grizzlies,115,129,,,,,,,,,,,,,
2025-01-16,401705134,Denver Nuggets,Houston Rockets,108,128,,,,,,,,,,,,,
2025-01-16,401705135,Utah Jazz,Charlotte Hornets,112,117,,,,,,,,,,,,,
2025-01-16,401705136,Los Angeles Lakers,Miami Heat,117,108,,,,,,,,,,,,,
2025-01-16,401705137,LA Clippers,Brooklyn Nets,126,67,,,,,,,,,,,,,
2025-01-17,401705138,Detroit Pistons,Indiana Pacers,100,111,,,,,,,,,,,,,
2025-01-17,401705139,Washington Wizards,Phoenix Suns,123,130,,,,,,,,,,,,,
2025-01-17,401705140,Oklahoma City Thunder,Cleveland Cavaliers,134,114,,,,,,,,,,,,,
2025-01-17,401705141,Portland Trail Blazers,LA Clippers,89,118,,,,,,,,,,,,,
2025-01-17,401705142,Sacramento Kings,Houston Rockets,132,127,,,,,,,,,,,,,
2025-01-18,401705143,Boston Celtics,Orlando Magic,121,94,,,,,,,,,,,,,
2025-01-18,401705144,New York Knicks,Minnesota Timberwolves,99,116,,,,,,,,,,,,,
2025-01-18,401705145,Miami Heat,Denver Nuggets,113,133,,,,,,,,,,,,,
2025-01-18,401705146,Milwaukee Bucks,Toronto Raptors,130,112,,,,,,,,,,,,,
2025-01-18,401705147,New Orleans Pelicans,Utah Jazz,136,123,,,,,,,,,,,,,
2025-01-18,401705148,San Antonio Spurs,Memphis Grizzlies,112,140,,,,,,,,,,,,,
2025-01-18,401705149,Dallas Mavericks,Oklahoma City Thunder,106,98,,,,,,,,,,,,,
2025-01-18,401705150,Chicago Bulls,Charlotte Hornets,123,125,,,,,,,,,,,,,
2025-01-18,401705151,Los Angeles Lakers,Brooklyn Nets,102,101,,,,,,,,,,,,,
2025-01-18,401705152,Detroit Pistons,Phoenix Suns,121,125,,,,,,,,,,,,,
2025-01-19,401705153,Boston Celtics,Atlanta Hawks,115,119,,,,,,,,,,,,,
2025-01-19,401705154,Indiana Pacers,Philadelphia 76ers,115,102,,,,,,,,,,,,,
2025-01-19,401705155,Golden State Warriors,Washington Wizards,122,114,,,,,,,,,,,,,
2025-01-19,401705156,Minnesota Timberwolves,Cleveland Cavaliers,117,124,,,,,,,,,,,,,
2025-01-19,401705157,Portland Trail Blazers,Houston Rockets,103,125,,,,,,,,,,,,,
2025-01-19,401705158,Miami Heat,San Antonio Spurs,128,107,,,,,,,,,,,,,
2025-01-19,401705159,Orlando Magic,Denver Nuggets,100,113,,,,,,,,,,,,,
2025-01-20,401705160,Milwaukee Bucks,Philadelphia 76ers,123,109,,,,,,,,,,,,,
2025-01-20,401705161,Oklahoma City Thunder,Brooklyn Nets,127,101,,,,,,,,,,,,,
2025-01-20,401705162,LA Clippers,Los Angeles Lakers,116,102,,,,,,,,,,,,,
2025-01-20,401705163,Portland Trail Blazers,Chicago Bulls,113,102,,,,,,,,,,,,,
2025-01-20,401705164,Sacramento Kings,Washington Wizards,123,100,,,,,,,,,,,,,
2025-01-20,401705165,Charlotte Hornets,Dallas Mavericks,110,105,,,,,,,,,,,,,
2025-01-20,401705166,Houston Rockets,Detroit Pistons,96,107,,,,,,,,,,,,,
2025-01-20,401705167,Memphis Grizzlies,Minnesota Timberwolves,108,106,,,,,,,,,,,,,
2025-01-20,401705168,New York Knicks,Atlanta Hawks,119,110,,,,,,,,,,,,,
2025-01-20,401705169,Cleveland Cavaliers,Phoenix Suns,118,92,,,,,,,,,,,,,
2025-01-20,401705170,Golden State Warriors,Boston Celtics,85,125,,,,,,,,,,,,,
2025-01-21,401705171,New Orleans Pelicans,Utah Jazz,123,119,,,,,,,,,,,,,
2025-01-21,401705177,LA Clippers,Chicago Bulls,99,112,,,,,,,,,,,,,
2025-01-22,401705172,Brooklyn Nets,New York Knicks,95,99,,,,,,,,,,,,,
2025-01-22,401705173,Miami Heat,Portland Trail Blazers,107,116,,,,,,,,,,,,,
2025-01-22,401705174,Toronto Raptors,Orlando Magic,109,93,,,,,,,,,,,,,
2025-01-22,401705175,Denver Nuggets,Philadelphia 76ers,144,109,,,,,,,,,,,,,
2025-01-22,401705176,Los Angeles Lakers,Washington Wizards,111,88,,,,,,,,,,,,,
2025-01-23,401705178,Atlanta Hawks,Detroit Pistons,104,114,,,,,,,,,,,,,
2025-01-23,401705179,Brooklyn Nets,Phoenix Suns,84,108,,,,,,,,,,,,,
2025-01-23,401705180,Dallas Mavericks,Minnesota Timberwolves,114,115,,,,,,,,,,,,,
2025-01-23,401705181,Houston Rockets,Cleveland Cavaliers,109,108,,,,,,,,,,,,,
2025-01-23,401705182,Memphis Grizzlies,Charlotte Hornets,132,120,,,,,,,,,,,,,
2025-01-23,401705183,New Orleans Pelicans,Milwaukee Bucks,0,0,,,,,,,,,,,,,
2025-01-23,401705184,Oklahoma City Thunder,Utah Jazz,123,114,,,,,,,,,,,,,
2025-01-23,401705185,Sacramento Kings,Golden State Warriors,123,117,,,,,,,,,,,,,
2025-01-23,401705186,LA Clippers,Boston Celtics,113,117,,,,,,,,,,,,,
2025-01-23,401705187,Indiana Pacers,San Antonio Spurs,110,140,,,,,,,,,,,,,
2025-01-24,401705188,Orlando Magic,Portland Trail Blazers,79,101,,,,,,,,,,,,,
2025-01-24,401705189,Atlanta Hawks,Toronto Raptors,119,122,,,,,,,,,,,,,
2025-01-24,401705190,Milwaukee Bucks,Miami Heat,125,96,,,,,,,,,,,,,
2025-01-24,401705191,Oklahoma City Thunder,Dallas Mavericks,115,121,,,,,,,,,,,,,
2025-01-24,401705192,Denver Nuggets,Sacramento Kings,132,123,,,,,,,,,,,,,
2025-01-24,401705194,Golden State Warriors,Chicago Bulls,131,106,,,,,,,,,,,,,
2025-01-24,401705195,Los Angeles Lakers,Boston Celtics,117,96,,,,,,,,,,,,,
2025-01-24,401705549,LA Clippers,Washington Wizards,110,93,,,,,,,,,,,,,
2025-01-25,401705196,Charlotte Hornets,Portland Trail Blazers,97,102,,,,,,,,,,,,,
2025-01-25,401705197,Philadelphia 76ers,Cleveland Cavaliers,132,129,,,,,,,,,,,,,
2025-01-25,401705198,Memphis Grizzlies,New Orleans Pelicans,139,126,,,,,,,,,,,,,
2025-01-25,401705199,San Antonio Spurs,Indiana Pacers,98,136,,,,,,,,,,,,,
2025-01-25,401705200,Minnesota Timberwolves,Denver Nuggets,133,104,,,,,,,,,,,,,
2025-01-25,401705201,Dallas Mavericks,Boston Celtics,107,122,,,,,,,,,,,,,
2025-01-25,401705202,Brooklyn Nets,Miami Heat,97,106,,,,,,,,,,,,,
2025-01-26,401705203,Charlotte Hornets,New Orleans Pelicans,123,92,,,,,,,,,,,,,
2025-01-26,401705204,Orlando Magic,Detroit Pistons,121,113,,,,,,,,,,,,,
2025-01-26,401705205,Atlanta Hawks,Toronto Raptors,94,117,,,,,,,,,,,,,
2025-01-26,401705206,Cleveland Cavaliers,Houston Rockets,131,135,,,,,,,,,,,,,
2025-01-26,401705207,New York Knicks,Sacramento Kings,143,120,,,,,,,,,,,,,
2025-01-26,401705208,Chicago Bulls,Philadelphia 76ers,97,109,,,,,,,,,,,,,
2025-01-26,401705209,Memphis Grizzlies,Utah Jazz,125,103,,,,,,,,,,,,,
2025-01-26,401705210,Golden State Warriors,Los Angeles Lakers,108,118,,,,,,,,,,,,,
2025-01-26,401705211,Phoenix Suns,Washington Wizards,119,109,,,,,,,,,,,,,
2025-01-26,401705212,LA Clippers,Milwaukee Bucks,127,117,,,,,,,,,,,,,
2025-01-26,401705213,Portland Trail Blazers,Oklahoma City Thunder,108,118,,,,,,,,,,,,,
2025-01-28,401705214,Charlotte Hornets,Los Angeles Lakers,107,112,,,,,,,,,,,,,
2025-01-28,401705215,Cleveland Cavaliers,Detroit Pistons,110,91,,,,,,,,,,,,,
2025-01-28,401705216,Boston Celtics,Houston Rockets,112,114,,,,,,,,,,,,,
2025-01-28,401705217,Brooklyn Nets,Sacramento Kings,96,110,,,,,,,,,,,,,
2025-01-28,401705218,Miami Heat,Orlando Magic,125,119,,,,,,,,,,,,,
2025-01-28,401705219,New York Knicks,Memphis Grizzlies,143,106,,,,,,,,,,,,,
2025-01-28,401705220,Toronto Raptors,New Orleans Pelicans,113,104,,,,,,,,,,,,,
2025-01-28,401705221,Chicago Bulls,Denver Nuggets,129,121,,,,,,,,,,,,,
2025-01-28,401705222,Minnesota Timberwolves,Atlanta Hawks,100,92,,,,,,,,,,,,,
2025-01-28,401705223,Dallas Mavericks,Washington Wizards,130,108,,,,,,,,,,,,,
2025-01-28,401705224,Utah Jazz,Milwaukee Bucks,110,125,,,,,,,,,,,,,
2025-01-28,401705225,Phoenix Suns,LA Clippers,111,109,,,,,,,,,,,,,
2025-01-29,401705226,Philadelphia 76ers,Los Angeles Lakers,118,104,,,,,,,,,,,,,
2025-01-29,401705227,Golden State Warriors,Utah Jazz,114,103,,,,,,,,,,,,,
2025-01-29,401705228,Portland Trail Blazers,Milwaukee Bucks,125,112,,,,,,,,,,,,,
2025-01-29,401748705,Atlanta Hawks,Houston Rockets,96,100,,,,,,,,,,,,,
2025-01-30,401705229,Charlotte Hornets,Brooklyn Nets,83,104,,,,,,,,,,,,,
2025-01-30,401705230,Indiana Pacers,Detroit Pistons,133,119,,,,,,,,,,,,,
2025-01-30,401705231,Washington Wizards,Toronto Raptors,82,106,,,,,,,,,,,,,
2025-01-30,401705232,Boston Celtics,Chicago Bulls,122,100,,,,,,,,,,,,,
2025-01-30,401705233,Miami Heat,Cleveland Cavaliers,106,126,,,,,,,,,,,,,
2025-01-30,401705234,New York Knicks,Denver Nuggets,122,112,,,,,,,,,,,,,
2025-01-30,401705235,Philadelphia 76ers,Sacramento Kings,117,104,,,,,,,,,,,,,
2025-01-30,401705236,New Orleans Pelicans,Dallas Mavericks,136,137,,,,,,,,,,,,,
2025-01-30,401705237,San Antonio Spurs,LA Clippers,116,128,,,,,,,,,,,,,
2025-01-30,401705238,Phoenix Suns,Minnesota Timberwolves,113,121,,,,,,,,,,,,,
2025-01-30,401705239,Golden State Warriors,Oklahoma City Thunder,116,109,,,,,,,,,,,,,
2025-01-31,401705240,Washington Wizards,Los Angeles Lakers,96,134,,,,,,,,,,,,,
2025-01-31,401705241,Cleveland Cavaliers,Atlanta Hawks,137,115,,,,,,,,,,,,,
2025-01-31,401705242,Memphis Grizzlies,Houston Rockets,120,119,,,,,,,,,,,,,
2025-01-31,401705243,Utah Jazz,Minnesota Timberwolves,113,138,,,,,,,,,,,,,
2025-01-31,401705244,Portland Trail Blazers,Orlando Magic,119,90,,,,,,,,,,,,,
2025-02-01,401705245,Charlotte Hornets,LA Clippers,104,112,,,,,,,,,,,,,
2025-02-01,401705246,Detroit Pistons,Dallas Mavericks,117,102,,,,,,,,,,,,,
2025-02-01,401705247,Philadelphia 76ers,Denver Nuggets,134,137,,,,,,,,,,,,,
2025-02-01,401705248,Toronto Raptors,Chicago Bulls,106,122,,,,,,,,,,,,,
2025-02-01,401705249,New Orleans Pelicans,Boston Celtics,116,118,,,,,,,,,,,,,
2025-02-01,401705250,San Antonio Spurs,Milwaukee Bucks,144,118,,,,,,,,,,,,,
2025-02-01,401705251,Golden State Warriors,Phoenix Suns,105,130,,,,,,,,,,,,,
2025-02-01,401705252,Indiana Pacers,Atlanta Hawks,132,127,,,,,,,,,,,,,
2025-02-01,401705253,Utah Jazz,Orlando Magic,113,99,,,,,,,,,,,,,
2025-02-02,401705254,Charlotte Hornets,Denver Nuggets,104,107,,,,,,,,,,,,,
2025-02-02,401705255,Houston Rockets,Brooklyn Nets,98,110,,,,,,,,,,,,,
2025-02-02,401705256,Minnesota Timberwolves,Washington Wizards,103,105,,,,,,,,,,,,,
2025-02-02,401705257,Oklahoma City Thunder,Sacramento Kings,144,110,,,,,,,,,,,,,
2025-02-02,401705258,New York Knicks,Los Angeles Lakers,112,128,,,,,,,,,,,,,
2025-02-02,401705259,San Antonio Spurs,Miami Heat,103,105,,,,,,,,,,,,,
2025-02-02,401705260,Portland Trail Blazers,Phoenix Suns,127,108,,,,,,,,,,,,,
2025-02-02,401705261,Detroit Pistons,Chicago Bulls,127,119,,,,,,,,,,,,,
2025-02-02,401705262,Cleveland Cavaliers,Dallas Mavericks,144,101,,,,,,,,,,,,,
2025-02-02,401705263,Toronto Raptors,LA Clippers,115,108,,,,,,,,,,,,,
2025-02-02,401705264,Philadelphia 76ers,Boston Celtics,110,118,,,,,,,,,,,,,
2025-02-03,401705265,Milwaukee Bucks,Memphis Grizzlies,119,132,,,,,,,,,,,,,
2025-02-04,401705266,Charlotte Hornets,Washington Wizards,114,124,,,,,,,,,,,,,
2025-02-04,401705267,Detroit Pistons,Atlanta Hawks,130,132,,,,,,,,,,,,,
2025-02-04,401705268,New York Knicks,Houston Rockets,124,118,,,,,,,,,,,,,
2025-02-04,401705269,Memphis Grizzlies,San Antonio Spurs,128,109,,,,,,,,,,,,,
2025-02-04,401705270,Minnesota Timberwolves,Sacramento Kings,114,116,,,,,,,,,,,,,
2025-02-04,401705271,Oklahoma City Thunder,Milwaukee Bucks,125,96,,,,,,,,,,,,,
2025-02-04,401705272,Denver Nuggets,New Orleans Pelicans,125,113,,,,,,,,,,,,,
2025-02-04,401705273,Utah Jazz,Indiana Pacers,111,112,,,,,,,,,,,,,
2025-02-04,401705274,Golden State Warriors,Orlando Magic,104,99,,,,,,,,,,,,,
2025-02-04,401705275,Portland Trail Blazers,Phoenix Suns,121,119,,,,,,,,,,,,,
2025-02-05,401705276,Cleveland Cavaliers,Boston Celtics,105,112,,,,,,,,,,,,,
2025-02-05,401705277,Brooklyn Nets,Houston Rockets,99,97,,,,,,,,,,,,,
2025-02-05,401705278,Philadelphia 76ers,Dallas Mavericks,118,116,,,,,,,,,,,,,
2025-02-05,401705279,Toronto Raptors,New York Knicks,115,121,,,,,,,,,,,,,
2025-02-05,401705280,Chicago Bulls,Miami Heat,133,124,,,,,,,,,,,,,
2025-02-05,401705281,LA Clippers,Los Angeles Lakers,97,122,,,,,,,,,,,,,
2025-02-05,401705282,Portland Trail Blazers,Indiana Pacers,112,89,,,,,,,,,,,,,
2025-02-06,401705283,Charlotte Hornets,Milwaukee Bucks,102,112,,,,,,,,,,,,,
2025-02-06,401705284,Detroit Pistons,Cleveland Cavaliers,115,118,,,,,,,,,,,,,
2025-02-06,401705285,Atlanta Hawks,San Antonio Spurs,125,126,,,,,,,,,,,,,
2025-02-06,401705286,Brooklyn Nets,Washington Wizards,102,119,,,,,,,,,,,,,
2025-02-06,401705287,Philadelphia 76ers,Miami Heat,101,108,,,,,,,,,,,,,
2025-02-06,401705288,Toronto Raptors,Memphis Grizzlies,107,138,,,,,,,,,,,,,
2025-02-06,401705289,Minnesota Timberwolves,Chicago Bulls,127,108,,,,,,,,,,,,,
2025-02-06,401705290,Oklahoma City Thunder,Phoenix Suns,140,109,,,,,,,,,,,,,
2025-02-06,401705291,Utah Jazz,Golden State Warriors,131,128,,,,,,,,,,,,,
2025-02-06,401705292,Denver Nuggets,New Orleans Pelicans,144,119,,,,,,,,,,,,,
2025-02-06,401705293,Sacramento Kings,Orlando Magic,111,130,,,,,,,,,,,,,
2025-02-07,401705294,Boston Celtics,Dallas Mavericks,120,127,,,,,,,,,,,,,
2025-02-07,401705295,Minnesota Timberwolves,Houston Rockets,127,114,,,,,,,,,,,,,
2025-02-07,401705296,Denver Nuggets,Orlando Magic,112,90,,,,,,,,,,,,,
2025-02-07,401705297,Los Angeles Lakers,Golden State Warriors,120,112,,,,,,,,,,,,,
2025-02-07,401705298,Portland Trail Blazers,Sacramento Kings,108,102,,,,,,,,,,,,,
2025-02-07,401705299,LA Clippers,Indiana Pacers,112,119,,,,,,,,,,,,,
2025-02-08,401705300,Charlotte Hornets,San Antonio Spurs,117,116,,,,,,,,,,,,,
2025-02-08,401705301,Washington Wizards,Cleveland Cavaliers,124,134,,,,,,,,,,,,,
2025-02-08,401705302,Atlanta Hawks,Milwaukee Bucks,115,110,,,,,,,,,,,,,
2025-02-08,401705303,Brooklyn Nets,Miami Heat,102,86,,,,,,,,,,,,,
2025-02-08,401705304,Detroit Pistons,Philadelphia 76ers,125,112,,,,,,,,,,,,,
2025-02-08,401705305,Oklahoma City Thunder,Toronto Raptors,121,109,,,,,,,,,,,,,
2025-02-08,401705306,Phoenix Suns,Utah Jazz,135,127,,,,,,,,,,,,,
2025-02-08,401705307,Dallas Mavericks,Houston Rockets,116,105,,,,,,,,,,,,,
2025-02-08,401705308,Los Angeles Lakers,Indiana Pacers,124,117,,,,,,,,,,,,,
2025-02-09,401705309,Orlando Magic,San Antonio Spurs,112,111,,,,,,,,,,,,,
2025-02-09,401705310,Washington Wizards,Atlanta Hawks,111,125,,,,,,,,,,,,,
2025-02-09,401705311,Chicago Bulls,Golden State Warriors,111,132,,,,,,,,,,,,,
2025-02-09,401705312,Memphis Grizzlies,Oklahoma City Thunder,112,125,,,,,,,,,,,,,
2025-02-09,401705313,Minnesota Timberwolves,Portland Trail Blazers,114,98,,,,,,,,,,,,,
2025-02-09,401705314,New York Knicks,Boston Celtics,104,131,,,,,,,,,,,,,
2025-02-09,401705315,Phoenix Suns,Denver Nuggets,105,122,,,,,,,,,,,,,
2025-02-09,401705316,Sacramento Kings,New Orleans Pelicans,123,118,,,,,,,,,,,,,
2025-02-09,401705317,LA Clippers,Utah Jazz,130,110,,,,,,,,,,,,,
2025-02-09,401705318,Detroit Pistons,Charlotte Hornets,112,102,,,,,,,,,,,,,
2025-02-09,401705319,Houston Rockets,Toronto Raptors,94,87,,,,,,,,,,,,,
2025-02-09,401705320,Milwaukee Bucks,Philadelphia 76ers,135,127,,,,,,,,,,,,,
2025-02-11,401705321,Cleveland Cavaliers,Minnesota Timberwolves,128,107,,,,,,,,,,,,,
2025-02-11,401705322,Orlando Magic,Atlanta Hawks,106,112,,,,,,,,,,,,,
2025-02-11,401705323,Washington Wizards,San Antonio Spurs,121,131,,,,,,,,,,,,,
2025-02-11,401705324,Brooklyn Nets,Charlotte Hornets,97,89,,,,,,,,,,,,,
2025-02-11,401705325,Miami Heat,Boston Celtics,85,103,,,,,,,,,,,,,
2025-02-11,401705326,Milwaukee Bucks,Golden State Warriors,111,125,,,,,,,,,,,,,
2025-02-11,401705327,Oklahoma City Thunder,New Orleans Pelicans,137,101,,,,,,,,,,,,,
2025-02-11,401705328,Dallas Mavericks,Sacramento Kings,128,129,,,,,,,,,,,,,
2025-02-11,401705329,Denver Nuggets,Portland Trail Blazers,146,117,,,,,,,,,,,,,
2025-02-11,401705334,Los Angeles Lakers,Utah Jazz,132,113,,,,,,,,,,,,,
2025-02-12,401705330,Philadelphia 76ers,Toronto Raptors,103,106,,,,,,,,,,,,,
2025-02-12,401705331,Indiana Pacers,New York Knicks,115,128,,,,,,,,,,,,,
2025-02-12,401705332,Chicago Bulls,Detroit Pistons,92,132,,,,,,,,,,,,,
2025-02-12,401705333,Phoenix Suns,Memphis Grizzlies,112,119,,,,,,,,,,,,,
2025-02-13,401705335,Boston Celtics,San Antonio Spurs,116,103,,,,,,,,,,,,,
2025-02-13,401705336,Orlando Magic,Charlotte Hornets,102,86,,,,,,,,,,,,,
2025-02-13,401705337,Washington Wizards,Indiana Pacers,130,134,,,,,,,,,,,,,
2025-02-13,401705338,Brooklyn Nets,Philadelphia 76ers,100,96,,,,,,,,,,,,,
2025-02-13,401705339,New York Knicks,Atlanta Hawks,149,148,,,,,,,,,,,,,
2025-02-13,401705340,Toronto Raptors,Cleveland Cavaliers,108,131,,,,,,,,,,,,,
2025-02-13,401705341,Chicago Bulls,Detroit Pistons,110,128,,,,,,,,,,,,,
2025-02-13,401705342,Minnesota Timberwolves,Milwaukee Bucks,101,103,,,,,,,,,,,,,
2025-02-13,401705343,New Orleans Pelicans,Sacramento Kings,111,119,,,,,,,,,,,,,
2025-02-13,401705344,Oklahoma City Thunder,Miami Heat,115,101,,,,,,,,,,,,,
2025-02-13,401705345,Houston Rockets,Phoenix Suns,119,111,,,,,,,,,,,,,
2025-02-13,401705346,Denver Nuggets,Portland Trail Blazers,132,121,,,,,,,,,,,,,
2025-02-13,401705347,Utah Jazz,Los Angeles Lakers,131,119,,,,,,,,,,,,,
2025-02-13,401705348,Dallas Mavericks,Golden State Warriors,111,107,,,,,,,,,,,,,
2025-02-13,401705349,LA Clippers,Memphis Grizzlies,128,114,,,,,,,,,,,,,
2025-02-14,401705350,Houston Rockets,Golden State Warriors,98,105,,,,,,,,,,,,,
2025-02-14,401705351,New Orleans Pelicans,Sacramento Kings,140,133,,,,,,,,,,,,,
2025-02-14,401705352,Dallas Mavericks,Miami Heat,118,113,,,,,,,,,,,,,
2025-02-14,401705353,Minnesota Timberwolves,Oklahoma City Thunder,116,101,,,,,,,,,,,,,
2025-02-14,401705570,Utah Jazz,LA Clippers,116,120,,,,,,,,,,,,,
2025-02-20,401748704,Los Angeles Lakers,Charlotte Hornets,97,100,,,,,,,,,,,,,
2025-02-21,401705354,Indiana Pacers,Memphis Grizzlies,127,113,,,,,,,,,,,,,
2025-02-21,401705355,Philadelphia 76ers,Boston Celtics,104,124,,,,,,,,,,,,,
2025-02-21,401705356,Atlanta Hawks,Orlando Magic,108,114,,,,,,,,,,,,,
2025-02-21,401705357,Brooklyn Nets,Cleveland Cavaliers,97,110,,,,,,,,,,,,,
2025-02-21,401705358,New York Knicks,Chicago Bulls,113,111,,,,,,,,,,,,,
2025-02-21,401705359,Milwaukee Bucks,LA Clippers,116,110,,,,,,,,,,,,,
2025-02-21,401705360,Denver Nuggets,Charlotte Hornets,129,115,,,,,,,,,,,,,
2025-02-21,401705361,San Antonio Spurs,Phoenix Suns,120,109,,,,,,,,,,,,,
2025-02-21,401705362,Portland Trail Blazers,Los Angeles Lakers,102,110,,,,,,,,,,,,,
2025-02-22,401705363,Cleveland Cavaliers,New York Knicks,142,105,,,,,,,,,,,,,
2025-02-22,401705364,Orlando Magic,Memphis Grizzlies,104,105,,,,,,,,,,,,,
2025-02-22,401705365,Washington Wizards,Milwaukee Bucks,101,104,,,,,,,,,,,,,
2025-02-22,401705366,Toronto Raptors,Miami Heat,111,120,,,,,,,,,,,,,
2025-02-22,401705367,Houston Rockets,Minnesota Timberwolves,121,115,,,,,,,,,,,,,
2025-02-22,401705368,San Antonio Spurs,Detroit Pistons,110,125,,,,,,,,,,,,,
2025-02-22,401705369,Dallas Mavericks,New Orleans Pelicans,111,103,,,,,,,,,,,,,
2025-02-22,401705370,Utah Jazz,Oklahoma City Thunder,107,130,,,,,,,,,,,,,
2025-02-22,401705371,Sacramento Kings,Golden State Warriors,108,132,,,,,,,,,,,,,
2025-02-22,401705372,Chicago Bulls,Phoenix Suns,117,121,,,,,,,,,,,,,
2025-02-23,401705373,Philadelphia 76ers,Brooklyn Nets,103,105,,,,,,,,,,,,,
2025-02-23,401705374,Denver Nuggets,Los Angeles Lakers,100,123,,,,,,,,,,,,,
2025-02-23,401705375,Utah Jazz,Houston Rockets,124,115,,,,,,,,,,,,,
2025-02-23,401705376,Portland Trail Blazers,Charlotte Hornets,141,88,,,,,,,,,,,,,
2025-02-23,401705377,Boston Celtics,New York Knicks,118,105,,,,,,,,,,,,,
2025-02-23,401705378,Golden State Warriors,Dallas Mavericks,126,102,,,,,,,,,,,,,
2025-02-23,401705379,Indiana Pacers,LA Clippers,129,111,,,,,,,,,,,,,
2025-02-23,401705380,Atlanta Hawks,Detroit Pistons,143,148,,,,,,,,,,,,,
2025-02-23,401705381,Orlando Magic,Washington Wizards,110,90,,,,,,,,,,,,,
2025-02-23,401705382,Toronto Raptors,Phoenix Suns,127,109,,,,,,,,,,,,,
2025-02-23,401705383,Milwaukee Bucks,Miami Heat,120,113,,,,,,,,,,,,,
2025-02-24,401705384,New Orleans Pelicans,San Antonio Spurs,114,96,,,,,,,,,,,,,
2025-02-24,401705385,Cleveland Cavaliers,Memphis Grizzlies,129,123,,,,,,,,,,,,,
2025-02-24,401705386,Minnesota Timberwolves,Oklahoma City Thunder,123,130,,,,,,,,,,,,,
2025-02-25,401705387,Detroit Pistons,LA Clippers,106,97,,,,,,,,,,,,,
2025-02-25,401705388,Indiana Pacers,Denver Nuggets,116,125,,,,,,,,,,,,,
2025-02-25,401705389,Philadelphia 76ers,Chicago Bulls,110,142,,,,,,,,,,,,,
2025-02-25,401705390,Washington Wizards,Brooklyn Nets,107,99,,,,,,,,,,,,,
2025-02-25,401705391,Atlanta Hawks,Miami Heat,98,86,,,,,,,,,,,,,
2025-02-25,401705392,Oklahoma City Thunder,Minnesota Timberwolves,128,131,,,,,,,,,,,,,
2025-02-25,401705393,Utah Jazz,Portland Trail Blazers,112,114,,,,,,,,,,,,,
2025-02-25,401705394,Sacramento Kings,Charlotte Hornets,130,88,,,,,,,,,,,,,
2025-02-26,401705395,Toronto Raptors,Boston Celtics,101,111,,,,,,,,,,,,,
2025-02-26,401705396,Orlando Magic,Cleveland Cavaliers,82,122,,,,,,,,,,,,,
2025-02-26,401705397,Houston Rockets,Milwaukee Bucks,100,97,,,,,,,,,,,,,
2025-02-26,401705398,Memphis Grizzlies,Phoenix Suns,151,148,,,,,,,,,,,,,
2025-02-26,401705399,New Orleans Pelicans,San Antonio Spurs,109,103,,,,,,,,,,,,,
2025-02-26,401705400,Golden State Warriors,Charlotte Hornets,128,92,,,,,,,,,,,,,
2025-02-26,401705401,Los Angeles Lakers,Dallas Mavericks,107,99,,,,,,,,,,,,,
2025-02-27,401705402,Detroit Pistons,Boston Celtics,117,97,,,,,,,,,,,,,
2025-02-27,401705403,Indiana Pacers,Toronto Raptors,111,91,,,,,,,,,,,,,
2025-02-27,401705404,New York Knicks,Philadelphia 76ers,110,105,,,,,,,,,,,,,
2025-02-27,401705405,Washington Wizards,Portland Trail Blazers,121,129,,,,,,,,,,,,,
2025-02-27,401705406,Brooklyn Nets,Oklahoma City Thunder,121,129,,,,,,,,,,,,,
2025-02-27,401705407,Miami Heat,Atlanta Hawks,131,109,,,,,,,,,,,,,
2025-02-27,401705408,Chicago Bulls,LA Clippers,117,122,,,,,,,,,,,,,
2025-02-27,401705409,Utah Jazz,Sacramento Kings,101,118,,,,,,,,,,,,,
2025-02-27,401705410,Houston Rockets,San Antonio Spurs,118,106,,,,,,,,,,,,,
2025-02-28,401705411,Orlando Magic,Golden State Warriors,115,121,,,,,,,,,,,,,
2025-02-28,401705412,Milwaukee Bucks,Denver Nuggets,121,112,,,,,,,,,,,,,
