date,id,home,away,hs,as,hsp,hsp_name,asp,asp_name,dh,venue
2024-08-28,744809,Washington Nationals,New York Yankees,5,2,669022,MacKenzie Gore,607074,Carlos Rodón,1,3309
2024-08-28,746913,Boston Red Sox,Toronto Blue Jays,3,0,678394,Brayan Bello,605135,Chris Bassitt,1,3
2024-08-28,745866,Minnesota Twins,Atlanta Braves,1,5,701581,David Festa,519242,Chris Sale,1,3312
2024-08-28,745134,St. Louis Cardinals,San Diego Padres,4,3,669467,Andre Pallante,605397,Joe Musgrove,1,2889
2024-08-28,746752,Chicago White Sox,Texas Rangers,3,4,641582,Matt Foster,683004,Jack Leiter,1,4
2024-08-28,745943,Milwaukee Brewers,San Francisco Giants,5,3,642547,Freddy Peralta,690986,Kyle Harrison,1,32
2024-08-28,746512,Colorado Rockies,Miami Marlins,8,2,607536,Kyle Freeland,676974,Max Meyer,1,19
2024-08-28,747161,Arizona Diamondbacks,New York Mets,8,5,593958,Eduardo Rodriguez,622663,Luis Severino,1,15
2024-08-28,746103,Los Angeles Dodgers,Baltimore Orioles,6,4,621111,Walker Buehler,669203,Corbin Burnes,1,22
2024-08-29,746432,Detroit Tigers,Los Angeles Angels,0,3,672456,Keider Montero,686799,Jack Kochanowicz,1,2394
2024-08-29,746748,Chicago White Sox,Texas Rangers,1,2,680897,Nick Nastrini,543135,Nathan Eovaldi,1,4
2024-08-29,745945,Milwaukee Brewers,San Francisco Giants,6,0,650644,Aaron Civale,806185,Hayden Birdsong,1,32
2024-08-29,745135,St. Louis Cardinals,San Diego Padres,4,1,543243,Sonny Gray,650633,Michael King,1,2889
2024-08-29,746514,Colorado Rockies,Miami Marlins,8,12,687134,Bradley Blalock,678368,Valente Bellozo,1,19
2024-08-29,747159,Arizona Diamondbacks,New York Mets,2,3,669194,Ryne Nelson,656849,David Peterson,1,15
2024-08-29,746670,Cincinnati Reds,Oakland Athletics,10,9,687924,Julian Aguiar,669372,J.T. Ginn,1,2602
2024-08-29,745531,Philadelphia Phillies,Atlanta Braves,5,4,650911,Cristopher Sánchez,450203,Charlie Morton,1,2681
2024-08-29,746914,Boston Red Sox,Toronto Blue Jays,0,2,676710,Kutter Crawford,670102,Bowden Francis,1,3
2024-08-29,746352,Houston Astros,Kansas City Royals,6,3,686613,Hunter Brown,663903,Brady Singer,1,2392
2024-08-29,746102,Los Angeles Dodgers,Baltimore Orioles,6,3,676272,Bobby Miller,700249,Cade Povich,1,22
2024-08-30,746730,Cincinnati Reds,Milwaukee Brewers,4,5,607259,Nick Martinez,607067,Colin Rea,1,2602
2024-08-30,746665,Cincinnati Reds,Milwaukee Brewers,0,14,695076,Rhett Lowder,669084,DL Hall,2,2602
2024-08-30,746433,Detroit Tigers,Boston Red Sox,5,7,663554,Casey Mize,656557,Tanner Houck,1,2394
2024-08-30,745533,Philadelphia Phillies,Atlanta Braves,2,7,624133,Ranger Suarez,625643,Reynaldo López,1,2681
2024-08-30,744810,Washington Nationals,Chicago Cubs,6,7,663623,Jake Irvin,684007,Shota Imanaga,1,3309
2024-08-30,745052,Tampa Bay Rays,San Diego Padres,5,13,671737,Taj Bradley,527048,Martín Pérez,1,12
2024-08-30,745700,New York Yankees,St. Louis Cardinals,6,3,573186,Marcus Stroman,607200,Erick Fedde,1,3313
2024-08-30,746593,Cleveland Guardians,Pittsburgh Pirates,10,8,594902,Ben Lively,663559,Bailey Falter,1,5
2024-08-30,744969,Texas Rangers,Oakland Athletics,2,9,592351,Jon Gray,676664,JP Sears,1,5325
2024-08-30,746353,Houston Astros,Kansas City Royals,3,2,664285,Framber Valdez,607625,Seth Lugo,1,2392
2024-08-30,745862,Minnesota Twins,Toronto Blue Jays,2,0,641154,Pablo López,592332,Kevin Gausman,1,3312
2024-08-30,746749,Chicago White Sox,New York Mets,1,5,686563,Jonathan Cannon,656731,Tylor Megill,1,4
2024-08-30,746511,Colorado Rockies,Baltimore Orioles,3,5,596295,Austin Gomber,544150,Albert Suárez,1,19
2024-08-30,746184,Los Angeles Angels,Seattle Mariners,5,9,691951,Sam Aldegheri,669923,George Kirby,1,1
2024-08-30,747156,Arizona Diamondbacks,Los Angeles Dodgers,9,10,668678,Zac Gallen,477132,Clayton Kershaw,1,15
2024-08-30,745299,San Francisco Giants,Miami Marlins,3,1,605483,Blake Snell,670124,Adam Oller,1,2395
2024-08-31,745699,New York Yankees,St. Louis Cardinals,5,6,701542,Will Warren,502043,Kyle Gibson,1,3313
2024-08-31,744808,Washington Nationals,Chicago Cubs,3,5,687792,DJ Herz,665871,Javier Assad,1,3309
2024-08-31,745050,Tampa Bay Rays,San Diego Padres,11,4,669358,Shane Baz,681190,Randy Vásquez,1,12
2024-08-31,746424,Detroit Tigers,Boston Red Sox,2,1,669373,Tarik Skubal,601713,Nick Pivetta,1,2394
2024-08-31,746590,Cleveland Guardians,Pittsburgh Pirates,0,3,571510,Matthew Boyd,682847,Luis Ortiz,1,5
2024-08-31,744971,Texas Rangers,Oakland Athletics,3,2,674003,Cody Bradford,683155,Joey Estes,1,5325
2024-08-31,746348,Houston Astros,Kansas City Royals,5,2,579328,Yusei Kikuchi,666142,Cole Ragans,1,2392
2024-08-31,745859,Minnesota Twins,Toronto Blue Jays,0,15,805673,Zebby Matthews,621244,José Berríos,1,3312
2024-08-31,746751,Chicago White Sox,New York Mets,3,5,663436,Davis Martin,500779,Jose Quintana,1,4
2024-08-31,745532,Philadelphia Phillies,Atlanta Braves,3,0,554430,Zack Wheeler,608331,Max Fried,1,2681
2024-08-31,746667,Cincinnati Reds,Milwaukee Brewers,4,5,518585,Fernando Cruz,593423,Frankie Montas,1,2602
2024-08-31,746507,Colorado Rockies,Baltimore Orioles,7,5,663372,Ryan Feltner,665152,Dean Kremer,1,19
2024-08-31,747158,Arizona Diamondbacks,Los Angeles Dodgers,6,8,518876,Merrill Kelly,694813,Gavin Stone,1,15
2024-08-31,745296,San Francisco Giants,Miami Marlins,3,4,696131,Mason Black,665795,Edward Cabrera,1,2395
2024-08-31,746182,Los Angeles Angels,Seattle Mariners,5,4,542881,Tyler Anderson,693433,Bryan Woo,1,1
2024-09-01,746669,Cincinnati Reds,Milwaukee Brewers,4,3,682227,Brandon Williamson,668964,Tobias Myers,1,2602
2024-09-01,744806,Washington Nationals,Chicago Cubs,1,14,680730,Mitchell Parker,696136,Jordan Wicks,1,3309
2024-09-01,745701,New York Yankees,St. Louis Cardinals,7,14,641482,Nestor Cortes,571945,Miles Mikolas,1,3313
2024-09-01,746426,Detroit Tigers,Boston Red Sox,4,1,689225,Beau Brieske,681867,Cooper Criswell,1,2394
2024-09-01,746592,Cleveland Guardians,Pittsburgh Pirates,6,1,502171,Alex Cobb,656605,Mitch Keller,1,5
2024-09-01,745048,Tampa Bay Rays,San Diego Padres,3,4,686752,Ryan Pepiot,656302,Dylan Cease,1,12
2024-09-01,746347,Houston Astros,Kansas City Royals,7,2,669854,Ronel Blanco,679525,Alec Marsh,1,2392
2024-09-01,745861,Minnesota Twins,Toronto Blue Jays,4,3,641927,Bailey Ober,684320,Yariel Rodríguez,1,3312
2024-09-01,746750,Chicago White Sox,New York Mets,0,2,676979,Garrett Crochet,640455,Sean Manaea,1,4
2024-09-01,744970,Texas Rangers,Oakland Athletics,6,4,679156,Walter Pennington,687765,Mitch Spence,1,5325
2024-09-01,746505,Colorado Rockies,Baltimore Orioles,1,6,621389,Ty Blach,621107,Zach Eflin,1,19
2024-09-01,745292,San Francisco Giants,Miami Marlins,5,7,657277,Logan Webb,670766,Darren McCaughan,1,2395
2024-09-01,746183,Los Angeles Angels,Seattle Mariners,3,2,702674,Caden Dana,682243,Bryce Miller,1,1
2024-09-01,747157,Arizona Diamondbacks,Los Angeles Dodgers,14,3,694297,Brandon Pfaadt,680736,Justin Wrobleski,1,15
2024-09-01,745536,Philadelphia Phillies,Atlanta Braves,3,2,605400,Aaron Nola,680885,Spencer Schwellenbach,1,2681
2024-09-02,745947,Milwaukee Brewers,St. Louis Cardinals,9,3,642547,Freddy Peralta,669467,Andre Pallante,1,32
2024-09-02,746992,Baltimore Orioles,Chicago White Sox,13,3,669203,Corbin Burnes,623167,Chris Flexen,1,2
2024-09-02,746668,Cincinnati Reds,Houston Astros,5,3,687924,Julian Aguiar,434378,Justin Verlander,1,2602
2024-09-02,746265,Kansas City Royals,Cleveland Guardians,2,4,608379,Michael Wacha,668909,Gavin Williams,1,7
2024-09-02,747155,Arizona Diamondbacks,Los Angeles Dodgers,6,11,593958,Eduardo Rodriguez,656427,Jack Flaherty,1,15
2024-09-02,745373,San Diego Padres,Detroit Tigers,3,0,605397,Joe Musgrove,663947,Tyler Holton,1,2680
2024-09-02,745046,Tampa Bay Rays,Minnesota Twins,4,5,641793,Zack Littell,680573,Simeon Woods Richardson,1,12
2024-09-02,745619,Oakland Athletics,Seattle Mariners,5,4,674370,Osvaldo Bido,669302,Logan Gilbert,1,10
2024-09-02,745779,New York Mets,Boston Red Sox,4,1,622663,Luis Severino,678394,Brayan Bello,1,3289
2024-09-02,746833,Chicago Cubs,Pittsburgh Pirates,3,5,592791,Jameson Taillon,683003,Jared Jones,1,17
2024-09-02,744972,Texas Rangers,New York Yankees,4,8,683004,Jack Leiter,543037,Gerrit Cole,1,5325
2024-09-03,746991,Baltimore Orioles,Chicago White Sox,9,0,700249,Cade Povich,680897,Nick Nastrini,1,2
2024-09-03,746020,Miami Marlins,Washington Nationals,2,6,676974,Max Meyer,571578,Patrick Corbin,1,4169
2024-09-03,745047,Tampa Bay Rays,Minnesota Twins,2,1,605488,Jeffrey Springs,701581,David Festa,1,12
2024-09-03,744891,Toronto Blue Jays,Philadelphia Phillies,9,10,605135,Chris Bassitt,663969,Tyler Phillips,1,14
2024-09-03,745778,New York Mets,Boston Red Sox,7,2,656849,David Peterson,676710,Kutter Crawford,1,3289
2024-09-03,747079,Atlanta Braves,Colorado Rockies,3,0,519242,Chris Sale,607536,Kyle Freeland,1,4705
2024-09-03,746264,Kansas City Royals,Cleveland Guardians,1,7,663903,Brady Singer,676440,Tanner Bibee,1,7
2024-09-03,746834,Chicago Cubs,Pittsburgh Pirates,0,5,543294,Kyle Hendricks,694973,Paul Skenes,1,17
2024-09-03,745944,Milwaukee Brewers,St. Louis Cardinals,4,7,650644,Aaron Civale,571927,Steven Matz,1,32
2024-09-03,744968,Texas Rangers,New York Yankees,7,4,571760,Andrew Heaney,607074,Carlos Rodón,1,5325
2024-09-03,746185,Los Angeles Angels,Los Angeles Dodgers,2,6,672282,Reid Detmers,621111,Walker Buehler,1,1
2024-09-03,745615,Oakland Athletics,Seattle Mariners,3,2,669372,J.T. Ginn,622491,Luis Castillo,1,10
2024-09-03,745293,San Francisco Giants,Arizona Diamondbacks,7,8,690986,Kyle Harrison,669194,Ryne Nelson,1,2395
2024-09-04,744887,Toronto Blue Jays,Philadelphia Phillies,2,4,670102,Bowden Francis,650911,Cristopher Sánchez,1,14
2024-09-04,746990,Baltimore Orioles,Chicago White Sox,1,8,544150,Albert Suárez,686563,Jonathan Cannon,1,2
2024-09-04,746666,Cincinnati Reds,Houston Astros,12,5,607259,Nick Martinez,681293,Spencer Arrighetti,1,2602
2024-09-04,746019,Miami Marlins,Washington Nationals,4,3,678368,Valente Bellozo,669022,MacKenzie Gore,1,4169
2024-09-04,745045,Tampa Bay Rays,Minnesota Twins,9,4,642121,Cole Sulser,678692,Ronny Henriquez,1,12
2024-09-04,745776,New York Mets,Boston Red Sox,8,3,656731,Tylor Megill,656557,Tanner Houck,1,3289
2024-09-04,747075,Atlanta Braves,Colorado Rockies,5,2,450203,Charlie Morton,687134,Bradley Blalock,1,4705
2024-09-04,746262,Kansas City Royals,Cleveland Guardians,4,1,607625,Seth Lugo,594902,Ben Lively,1,7
2024-09-04,746835,Chicago Cubs,Pittsburgh Pirates,12,0,684007,Shota Imanaga,593334,Domingo Germán,1,17
2024-09-04,745938,Milwaukee Brewers,St. Louis Cardinals,2,3,607067,Colin Rea,543243,Sonny Gray,1,32
2024-09-04,744964,Texas Rangers,New York Yankees,10,6,543135,Nathan Eovaldi,573186,Marcus Stroman,1,5325
2024-09-04,746178,Los Angeles Angels,Los Angeles Dodgers,10,1,656288,Griffin Canning,676272,Bobby Miller,1,1
2024-09-04,745370,San Diego Padres,Detroit Tigers,6,5,506433,Yu Darvish,672456,Keider Montero,1,2680
2024-09-04,745614,Oakland Athletics,Seattle Mariners,3,16,676664,JP Sears,669923,George Kirby,1,10
2024-09-04,745290,San Francisco Giants,Arizona Diamondbacks,4,6,806185,Hayden Birdsong,668678,Zac Gallen,1,2395
2024-09-05,746664,Cincinnati Reds,Houston Astros,1,0,695076,Rhett Lowder,686613,Hunter Brown,1,2602
2024-09-05,745042,Tampa Bay Rays,Minnesota Twins,3,4,671737,Taj Bradley,641154,Pablo López,1,12
2024-09-05,745612,Oakland Athletics,Seattle Mariners,4,6,683155,Joey Estes,693433,Bryan Woo,1,10
2024-09-05,745289,San Francisco Giants,Arizona Diamondbacks,3,2,605483,Blake Snell,518876,Merrill Kelly,1,2395
2024-09-05,745451,Pittsburgh Pirates,Washington Nationals,9,4,663559,Bailey Falter,663623,Jake Irvin,1,31
2024-09-05,746021,Miami Marlins,Philadelphia Phillies,2,5,670124,Adam Oller,624133,Ranger Suarez,1,4169
2024-09-05,747073,Atlanta Braves,Colorado Rockies,1,3,625643,Reynaldo López,596295,Austin Gomber,1,4705
2024-09-05,744966,Texas Rangers,Los Angeles Angels,3,1,674003,Cody Bradford,686799,Jack Kochanowicz,1,5325
2024-09-05,745369,San Diego Padres,Detroit Tigers,3,4,527048,Martín Pérez,663554,Casey Mize,1,2680
2024-09-06,746832,Chicago Cubs,New York Yankees,0,3,696136,Jordan Wicks,661563,Luis Gil,1,17
2024-09-06,745941,Milwaukee Brewers,Colorado Rockies,2,3,593423,Frankie Montas,663372,Ryan Feltner,1,32
2024-09-06,746993,Baltimore Orioles,Tampa Bay Rays,2,0,665152,Dean Kremer,669358,Shane Baz,1,2
2024-09-06,745777,New York Mets,Cincinnati Reds,6,4,640455,Sean Manaea,518585,Fernando Cruz,1,3289
2024-09-06,746912,Boston Red Sox,Chicago White Sox,3,1,601713,Nick Pivetta,663436,Davis Martin,1,3
2024-09-06,746016,Miami Marlins,Philadelphia Phillies,2,16,685116,Austin Kitchen,554430,Zack Wheeler,1,4169
2024-09-06,747074,Atlanta Braves,Toronto Blue Jays,3,1,608331,Max Fried,592332,Kevin Gausman,1,4705
2024-09-06,744967,Texas Rangers,Los Angeles Angels,1,5,642520,Gerson Garabito,691951,Sam Aldegheri,1,5325
2024-09-06,746343,Houston Astros,Arizona Diamondbacks,8,0,664285,Framber Valdez,694297,Brandon Pfaadt,1,2392
2024-09-06,746257,Kansas City Royals,Minnesota Twins,5,0,666142,Cole Ragans,805673,Zebby Matthews,1,7
2024-09-06,745131,St. Louis Cardinals,Seattle Mariners,1,6,607200,Erick Fedde,682243,Bryce Miller,1,2889
2024-09-06,745611,Oakland Athletics,Detroit Tigers,7,6,687765,Mitch Spence,669373,Tarik Skubal,1,10
2024-09-06,745371,San Diego Padres,San Francisco Giants,5,1,650633,Michael King,696131,Mason Black,1,2680
2024-09-06,746104,Los Angeles Dodgers,Cleveland Guardians,1,3,689017,Landon Knack,571510,Matthew Boyd,1,22
2024-09-07,745455,Pittsburgh Pirates,Washington Nationals,3,5,682847,Luis Ortiz,687792,DJ Herz,1,31
2024-09-07,745456,Pittsburgh Pirates,Washington Nationals,6,8,656605,Mitch Keller,680730,Mitchell Parker,2,31
2024-09-07,746829,Chicago Cubs,New York Yankees,0,2,665871,Javier Assad,657376,Clarke Schmidt,1,17
2024-09-07,746986,Baltimore Orioles,Tampa Bay Rays,1,7,621107,Zach Eflin,686752,Ryan Pepiot,1,2
2024-09-07,745613,Oakland Athletics,Detroit Tigers,1,2,669620,Brady Basso,669724,Brenan Hanifee,1,10
2024-09-07,746344,Houston Astros,Arizona Diamondbacks,11,5,579328,Yusei Kikuchi,593958,Eduardo Rodriguez,1,2392
2024-09-07,745775,New York Mets,Cincinnati Reds,4,0,500779,Jose Quintana,596001,Jakob Junis,1,3289
2024-09-07,746018,Miami Marlins,Philadelphia Phillies,9,5,670766,Darren McCaughan,605400,Aaron Nola,1,4169
2024-09-07,744963,Texas Rangers,Los Angeles Angels,6,4,683004,Jack Leiter,542881,Tyler Anderson,1,5325
2024-09-07,745942,Milwaukee Brewers,Colorado Rockies,5,2,668964,Tobias Myers,621389,Ty Blach,1,32
2024-09-07,745125,St. Louis Cardinals,Seattle Mariners,2,0,502043,Kyle Gibson,669302,Logan Gilbert,1,2889
2024-09-07,746259,Kansas City Royals,Minnesota Twins,4,2,679525,Alec Marsh,641927,Bailey Ober,1,7
2024-09-07,746911,Boston Red Sox,Chicago White Sox,7,5,681867,Cooper Criswell,676979,Garrett Crochet,1,3
2024-09-07,747076,Atlanta Braves,Toronto Blue Jays,5,9,680885,Spencer Schwellenbach,621244,José Berríos,1,4705
2024-09-07,745372,San Diego Padres,San Francisco Giants,3,6,656302,Dylan Cease,657277,Logan Webb,1,2680
2024-09-07,746099,Los Angeles Dodgers,Cleveland Guardians,7,2,518489,Ryan Brasier,668909,Gavin Williams,1,22
2024-09-08,746989,Baltimore Orioles,Tampa Bay Rays,0,2,669203,Corbin Burnes,641793,Zack Littell,1,2
2024-09-08,745453,Pittsburgh Pirates,Washington Nationals,7,3,683003,Jared Jones,571578,Patrick Corbin,1,31
2024-09-08,747072,Atlanta Braves,Toronto Blue Jays,4,3,519242,Chris Sale,684320,Yariel Rodríguez,1,4705
2024-09-08,746910,Boston Red Sox,Chicago White Sox,2,7,690916,Richard Fitts,623167,Chris Flexen,1,3
2024-09-08,745774,New York Mets,Cincinnati Reds,1,3,622663,Luis Severino,687924,Julian Aguiar,1,3289
2024-09-08,746017,Miami Marlins,Philadelphia Phillies,10,1,665795,Edward Cabrera,686751,Seth Johnson,1,4169
2024-09-08,746258,Kansas City Royals,Minnesota Twins,2,0,608379,Michael Wacha,680573,Simeon Woods Richardson,1,7
2024-09-08,745940,Milwaukee Brewers,Colorado Rockies,1,4,642547,Freddy Peralta,607536,Kyle Freeland,1,32
2024-09-08,745128,St. Louis Cardinals,Seattle Mariners,4,10,571945,Miles Mikolas,622491,Luis Castillo,1,2889
2024-09-08,746827,Chicago Cubs,New York Yankees,2,1,592791,Jameson Taillon,543037,Gerrit Cole,1,17
2024-09-08,744965,Texas Rangers,Los Angeles Angels,7,4,571760,Andrew Heaney,702674,Caden Dana,1,5325
2024-09-08,745616,Oakland Athletics,Detroit Tigers,1,9,669372,J.T. Ginn,689225,Beau Brieske,1,10
2024-09-08,746098,Los Angeles Dodgers,Cleveland Guardians,4,0,656427,Jack Flaherty,676440,Tanner Bibee,1,22
2024-09-08,745368,San Diego Padres,San Francisco Giants,6,7,605397,Joe Musgrove,702352,Spencer Bivens,1,2680
2024-09-08,746345,Houston Astros,Arizona Diamondbacks,6,12,434378,Justin Verlander,669194,Ryne Nelson,1,2392
2024-09-09,745534,Philadelphia Phillies,Tampa Bay Rays,2,1,650911,Cristopher Sánchez,642121,Cole Sulser,1,2681
2024-09-09,747090,Atlanta Braves,Cincinnati Reds,0,1,450203,Charlie Morton,607259,Nick Martinez,1,4705
2024-09-09,745454,Pittsburgh Pirates,Miami Marlins,3,2,694973,Paul Skenes,678368,Valente Bellozo,1,31
2024-09-09,745698,New York Yankees,Kansas City Royals,10,4,607074,Carlos Rodón,663903,Brady Singer,1,3313
2024-09-09,744888,Toronto Blue Jays,New York Mets,2,3,621114,Ryan Burr,656731,Tylor Megill,1,14
2024-09-09,746909,Boston Red Sox,Baltimore Orioles,12,3,678394,Brayan Bello,700249,Cade Povich,1,3
2024-09-09,745860,Minnesota Twins,Los Angeles Angels,2,6,701581,David Festa,672282,Reid Detmers,1,3312
2024-09-09,746746,Chicago White Sox,Cleveland Guardians,3,5,694363,Jared Shuster,676282,Joey Cantillo,1,4
2024-09-09,746101,Los Angeles Dodgers,Chicago Cubs,4,10,621111,Walker Buehler,543294,Kyle Hendricks,1,22
2024-09-10,746428,Detroit Tigers,Colorado Rockies,11,0,672456,Keider Montero,687134,Bradley Blalock,1,2394
2024-09-10,745535,Philadelphia Phillies,Tampa Bay Rays,9,4,624133,Ranger Suarez,671737,Taj Bradley,1,2681
2024-09-10,745446,Pittsburgh Pirates,Miami Marlins,6,4,669387,Carmen Mlodzinski,670124,Adam Oller,1,31
2024-09-10,744807,Washington Nationals,Atlanta Braves,0,12,669022,MacKenzie Gore,625643,Reynaldo López,1,3309
2024-09-10,745694,New York Yankees,Kansas City Royals,0,5,573186,Marcus Stroman,607625,Seth Lugo,1,3313
2024-09-10,744886,Toronto Blue Jays,New York Mets,6,2,605135,Chris Bassitt,656849,David Peterson,1,14
2024-09-10,746907,Boston Red Sox,Baltimore Orioles,3,5,676710,Kutter Crawford,544150,Albert Suárez,1,3
2024-09-10,745856,Minnesota Twins,Los Angeles Angels,10,5,641154,Pablo López,656288,Griffin Canning,1,3312
2024-09-10,746747,Chicago White Sox,Cleveland Guardians,0,5,686563,Jonathan Cannon,594902,Ben Lively,1,4
2024-09-10,745126,St. Louis Cardinals,Cincinnati Reds,0,3,669467,Andre Pallante,695076,Rhett Lowder,1,2889
2024-09-10,746346,Houston Astros,Oakland Athletics,3,4,681293,Spencer Arrighetti,676664,JP Sears,1,2392
2024-09-10,745210,Seattle Mariners,San Diego Padres,3,7,669923,George Kirby,506433,Yu Darvish,1,680
2024-09-10,747152,Arizona Diamondbacks,Texas Rangers,6,0,668678,Zac Gallen,543135,Nathan Eovaldi,1,15
2024-09-10,745291,San Francisco Giants,Milwaukee Brewers,2,3,694738,Landen Roupp,650644,Aaron Civale,1,2395
2024-09-10,746097,Los Angeles Dodgers,Chicago Cubs,3,6,808967,Yoshinobu Yamamoto,684007,Shota Imanaga,1,22
2024-09-11,745450,Pittsburgh Pirates,Miami Marlins,3,1,663559,Bailey Falter,642834,Jonathan Bermúdez,1,31
2024-09-11,746745,Chicago White Sox,Cleveland Guardians,4,6,663436,Davis Martin,571510,Matthew Boyd,1,4
2024-09-11,744881,Toronto Blue Jays,New York Mets,2,6,670102,Bowden Francis,640455,Sean Manaea,1,14
2024-09-11,747154,Arizona Diamondbacks,Texas Rangers,14,4,518876,Merrill Kelly,674003,Cody Bradford,1,15
2024-09-11,746425,Detroit Tigers,Colorado Rockies,7,4,663554,Casey Mize,685299,Tanner Gordon,1,2394
2024-09-11,745525,Philadelphia Phillies,Tampa Bay Rays,3,2,554430,Zack Wheeler,669358,Shane Baz,1,2681
2024-09-11,744804,Washington Nationals,Atlanta Braves,5,1,663623,Jake Irvin,608331,Max Fried,1,3309
2024-09-11,745697,New York Yankees,Kansas City Royals,4,3,661563,Luis Gil,666142,Cole Ragans,1,3313
2024-09-11,746908,Boston Red Sox,Baltimore Orioles,5,3,601713,Nick Pivetta,665152,Dean Kremer,1,3
2024-09-11,745857,Minnesota Twins,Los Angeles Angels,6,4,805673,Zebby Matthews,686799,Jack Kochanowicz,1,3312
2024-09-11,745127,St. Louis Cardinals,Cincinnati Reds,2,1,458681,Lance Lynn,682227,Brandon Williamson,1,2889
2024-09-11,746342,Houston Astros,Oakland Athletics,4,5,686613,Hunter Brown,683155,Joey Estes,1,2392
2024-09-11,745214,Seattle Mariners,San Diego Padres,5,2,693433,Bryan Woo,650633,Michael King,1,680
2024-09-11,745285,San Francisco Giants,Milwaukee Brewers,13,2,605483,Blake Snell,607067,Colin Rea,1,2395
2024-09-11,746100,Los Angeles Dodgers,Chicago Cubs,10,8,676272,Bobby Miller,696136,Jordan Wicks,1,22
2024-09-12,746427,Detroit Tigers,Colorado Rockies,2,4,669373,Tarik Skubal,663372,Ryan Feltner,1,2394
2024-09-12,745129,St. Louis Cardinals,Cincinnati Reds,6,1,543243,Sonny Gray,596001,Jakob Junis,1,2889
2024-09-12,746337,Houston Astros,Oakland Athletics,6,3,664285,Framber Valdez,687765,Mitch Spence,1,2392
2024-09-12,744805,Washington Nationals,Miami Marlins,3,6,680730,Mitchell Parker,670766,Darren McCaughan,1,3309
2024-09-12,746591,Cleveland Guardians,Tampa Bay Rays,2,5,668909,Gavin Williams,686752,Ryan Pepiot,1,5
2024-09-12,745695,New York Yankees,Boston Red Sox,2,1,641482,Nestor Cortes,681867,Cooper Criswell,1,3313
2024-09-12,745208,Seattle Mariners,Texas Rangers,4,5,682243,Bryce Miller,677958,Kumar Rocker,1,680
2024-09-12,745288,San Francisco Giants,Milwaukee Brewers,0,3,806185,Hayden Birdsong,593423,Frankie Montas,1,2395
2024-09-13,746423,Detroit Tigers,Baltimore Orioles,1,0,689225,Beau Brieske,621107,Zach Eflin,1,2394
2024-09-13,745447,Pittsburgh Pirates,Kansas City Royals,3,8,682847,Luis Ortiz,679525,Alec Marsh,1,31
2024-09-13,745529,Philadelphia Phillies,New York Mets,3,11,605400,Aaron Nola,500779,Jose Quintana,1,2681
2024-09-13,744800,Washington Nationals,Miami Marlins,4,1,687792,DJ Herz,665795,Edward Cabrera,1,3309
2024-09-13,745696,New York Yankees,Boston Red Sox,5,4,657376,Clarke Schmidt,690916,Richard Fitts,1,3313
2024-09-13,744882,Toronto Blue Jays,St. Louis Cardinals,4,3,592332,Kevin Gausman,607200,Erick Fedde,1,14
2024-09-13,746586,Cleveland Guardians,Tampa Bay Rays,1,3,676440,Tanner Bibee,641793,Zack Littell,1,5
2024-09-13,747069,Atlanta Braves,Los Angeles Dodgers,6,2,680885,Spencer Schwellenbach,689017,Landon Knack,1,4705
2024-09-13,746744,Chicago White Sox,Oakland Athletics,0,2,676979,Garrett Crochet,669620,Brady Basso,1,4
2024-09-13,745855,Minnesota Twins,Cincinnati Reds,4,8,641927,Bailey Ober,687924,Julian Aguiar,1,3312
2024-09-13,746509,Colorado Rockies,Chicago Cubs,9,5,596295,Austin Gomber,665871,Javier Assad,1,19
2024-09-13,746181,Los Angeles Angels,Houston Astros,3,5,691951,Sam Aldegheri,579328,Yusei Kikuchi,1,1
2024-09-13,747153,Arizona Diamondbacks,Milwaukee Brewers,1,2,593958,Eduardo Rodriguez,642547,Freddy Peralta,1,15
2024-09-13,745207,Seattle Mariners,Texas Rangers,5,4,676106,Emerson Hancock,594798,Jacob deGrom,1,680
2024-09-13,745286,San Francisco Giants,San Diego Padres,0,5,657277,Logan Webb,656302,Dylan Cease,1,2395
2024-09-14,745448,Pittsburgh Pirates,Kansas City Royals,1,5,656605,Mitch Keller,608379,Michael Wacha,1,31
2024-09-14,745689,New York Yankees,Boston Red Sox,1,7,543037,Gerrit Cole,678394,Brayan Bello,1,3313
2024-09-14,744884,Toronto Blue Jays,St. Louis Cardinals,7,2,621244,José Berríos,502043,Kyle Gibson,1,14
2024-09-14,745528,Philadelphia Phillies,New York Mets,6,4,663465,Kolby Allard,622663,Luis Severino,1,2681
2024-09-14,744803,Washington Nationals,Miami Marlins,4,1,571578,Patrick Corbin,678368,Valente Bellozo,1,3309
2024-09-14,746422,Detroit Tigers,Baltimore Orioles,2,4,689225,Beau Brieske,669203,Corbin Burnes,1,2394
2024-09-14,746584,Cleveland Guardians,Tampa Bay Rays,6,1,676282,Joey Cantillo,656876,Drew Rasmussen,1,5
2024-09-14,745858,Minnesota Twins,Cincinnati Reds,1,11,680573,Simeon Woods Richardson,607259,Nick Martinez,1,3312
2024-09-14,746740,Chicago White Sox,Oakland Athletics,7,6,623167,Chris Flexen,669372,J.T. Ginn,1,4
2024-09-14,747070,Atlanta Braves,Los Angeles Dodgers,10,1,519242,Chris Sale,656427,Jack Flaherty,1,4705
2024-09-14,746508,Colorado Rockies,Chicago Cubs,6,5,607536,Kyle Freeland,592791,Jameson Taillon,1,19
