date,id,home,away,hs,as,ot,hsog,asog,hpp,app
2024-02-22,2023020890,Detroit Red Wings,Colorado Avalanche,2,1,1,30.0,31.0,,
2024-02-22,2023020891,New Jersey Devils,New York Rangers,1,5,0,40.0,18.0,,
2024-02-22,2023020892,Ottawa Senators,Dallas Stars,4,1,0,30.0,15.0,,
2024-02-22,2023020893,Pittsburgh Penguins,Montréal Canadiens,4,1,0,27.0,31.0,,
2024-02-22,2023020894,Tampa Bay Lightning,Washington Capitals,3,5,0,32.0,24.0,,
2024-02-22,2023020895,St. Louis Blues,New York Islanders,4,0,0,25.0,38.0,,
2024-02-22,2023020896,Calgary Flames,Boston Bruins,3,2,1,30.0,34.0,,
2024-02-22,2023020897,Seattle Kraken,Vancouver Canucks,5,2,0,31.0,21.0,,
2024-02-22,2023020898,Vegas Golden Knights,Toronto Maple Leafs,3,7,0,26.0,42.0,,
2024-02-22,2023020899,Los Angeles Kings,Nashville Predators,1,4,0,28.0,21.0,,
2024-02-23,2023020900,Columbus Blue Jackets,Buffalo Sabres,1,2,0,26.0,37.0,,
2024-02-23,2023020901,Chicago Blackhawks,Winnipeg Jets,2,3,1,35.0,31.0,,
2024-02-23,2023020902,Edmonton Oilers,Minnesota Wild,2,4,0,43.0,20.0,,
2024-02-24,2023020903,New Jersey Devils,Montréal Canadiens,4,3,0,24.0,26.0,,
2024-02-24,2023020904,New York Islanders,Tampa Bay Lightning,2,4,0,34.0,21.0,,
2024-02-24,2023020905,Philadelphia Flyers,New York Rangers,1,2,0,40.0,24.0,,
2024-02-24,2023020906,Florida Panthers,Washington Capitals,3,2,1,29.0,24.0,,
2024-02-24,2023020907,Carolina Hurricanes,Dallas Stars,1,2,0,21.0,16.0,,
2024-02-24,2023020908,Colorado Avalanche,Toronto Maple Leafs,3,4,0,29.0,,,
2024-02-24,2023020909,Detroit Red Wings,St. Louis Blues,6,1,0,34.0,23.0,,
2024-02-24,2023020910,Ottawa Senators,Vegas Golden Knights,4,3,1,33.0,29.0,,
2024-02-24,2023020911,Vancouver Canucks,Boston Bruins,3,2,1,39.0,25.0,,
2024-02-24,2023020912,Edmonton Oilers,Calgary Flames,3,6,0,35.0,31.0,,
2024-02-24,2023020913,Seattle Kraken,Minnesota Wild,2,5,0,32.0,31.0,,
2024-02-24,2023020914,San Jose Sharks,Nashville Predators,2,4,0,25.0,35.0,,
2024-02-24,2023020915,Los Angeles Kings,Anaheim Ducks,3,2,1,50.0,24.0,,
2024-02-25,2023020916,New Jersey Devils,Tampa Bay Lightning,1,4,0,19.0,27.0,,
2024-02-25,2023020917,Pittsburgh Penguins,Philadelphia Flyers,7,6,0,32.0,21.0,,
2024-02-25,2023020918,Buffalo Sabres,Carolina Hurricanes,3,2,1,32.0,32.0,,
2024-02-25,2023020919,Columbus Blue Jackets,New York Rangers,4,2,0,41.0,40.0,,
2024-02-25,2023020920,Chicago Blackhawks,Detroit Red Wings,2,3,1,36.0,31.0,,
2024-02-25,2023020921,Winnipeg Jets,Arizona Coyotes,4,3,1,32.0,32.0,,
2024-02-25,2023020922,Anaheim Ducks,Nashville Predators,2,4,0,31.0,29.0,,
2024-02-26,2023020923,Washington Capitals,Ottawa Senators,6,3,0,20.0,21.0,,
2024-02-26,2023020924,Dallas Stars,New York Islanders,2,3,1,32.0,28.0,,
2024-02-26,2023020925,Edmonton Oilers,Los Angeles Kings,4,2,0,31.0,40.0,,
2024-02-26,2023020926,Seattle Kraken,Boston Bruins,4,3,1,27.0,32.0,,
2024-02-27,2023020927,Detroit Red Wings,Washington Capitals,8,3,0,31.0,21.0,,
2024-02-27,2023020928,Florida Panthers,Buffalo Sabres,3,2,0,37.0,30.0,,
2024-02-27,2023020929,Montréal Canadiens,Arizona Coyotes,4,2,0,21.0,38.0,,
2024-02-27,2023020930,Philadelphia Flyers,Tampa Bay Lightning,6,2,0,31.0,22.0,,
2024-02-27,2023020931,Toronto Maple Leafs,Vegas Golden Knights,2,6,0,30.0,32.0,,
2024-02-27,2023020932,Minnesota Wild,Carolina Hurricanes,2,3,0,30.0,28.0,,
2024-02-27,2023020933,Nashville Predators,Ottawa Senators,4,1,0,36.0,25.0,,
2024-02-27,2023020934,Winnipeg Jets,St. Louis Blues,4,2,0,32.0,38.0,,
2024-02-27,2023020935,Calgary Flames,Los Angeles Kings,4,2,0,37.0,23.0,,
2024-02-27,2023020936,Colorado Avalanche,Dallas Stars,5,1,0,27.0,34.0,,
2024-02-27,2023020937,Vancouver Canucks,Pittsburgh Penguins,3,4,1,35.0,40.0,,
2024-02-27,2023020938,San Jose Sharks,New Jersey Devils,2,7,0,31.0,44.0,,
2024-02-28,2023020939,New York Rangers,Columbus Blue Jackets,4,1,0,30.0,31.0,,
2024-02-28,2023020940,Edmonton Oilers,St. Louis Blues,3,2,1,36.0,34.0,,
2024-02-29,2023020941,Boston Bruins,Vegas Golden Knights,5,4,0,32.0,36.0,,
2024-02-29,2023020942,Columbus Blue Jackets,Carolina Hurricanes,2,4,0,22.0,33.0,,
2024-02-29,2023020943,Detroit Red Wings,New York Islanders,3,5,0,25.0,27.0,,
2024-02-29,2023020944,Florida Panthers,Montréal Canadiens,4,3,1,35.0,31.0,,
2024-02-29,2023020945,Tampa Bay Lightning,Buffalo Sabres,2,3,1,23.0,23.0,,
2024-02-29,2023020946,Toronto Maple Leafs,Arizona Coyotes,4,2,0,,32.0,,
2024-02-29,2023020947,Dallas Stars,Winnipeg Jets,4,1,0,36.0,26.0,,
2024-02-29,2023020948,Nashville Predators,Minnesota Wild,6,1,0,31.0,34.0,,
2024-02-29,2023020949,Chicago Blackhawks,Colorado Avalanche,0,5,0,24.0,33.0,,
2024-02-29,2023020950,Seattle Kraken,Pittsburgh Penguins,2,0,0,,33.0,,
2024-02-29,2023020951,Vancouver Canucks,Los Angeles Kings,1,5,0,24.0,,,
2024-02-29,2023020952,San Jose Sharks,Anaheim Ducks,4,6,0,28.0,30.0,,
2024-03-01,2023020953,Ottawa Senators,Arizona Coyotes,3,5,0,37.0,30.0,,
2024-03-01,2023020954,Washington Capitals,Philadelphia Flyers,5,2,0,21.0,23.0,,
2024-03-01,2023020955,Anaheim Ducks,New Jersey Devils,4,3,0,23.0,55.0,,
2024-03-02,2023020956,Carolina Hurricanes,Winnipeg Jets,3,5,0,35.0,32.0,,
2024-03-02,2023020957,New York Islanders,Boston Bruins,5,1,0,26.0,23.0,,
2024-03-02,2023020958,Seattle Kraken,Edmonton Oilers,1,2,0,25.0,24.0,,
2024-03-02,2023020959,Nashville Predators,Colorado Avalanche,5,1,0,35.0,26.0,,
2024-03-02,2023020960,Buffalo Sabres,Vegas Golden Knights,7,2,0,35.0,24.0,,
2024-03-02,2023020961,Detroit Red Wings,Florida Panthers,0,4,0,21.0,37.0,,
2024-03-02,2023020962,Philadelphia Flyers,Ottawa Senators,4,2,0,40.0,26.0,,
2024-03-02,2023020963,Tampa Bay Lightning,Montréal Canadiens,4,3,1,29.0,31.0,,
2024-03-02,2023020964,Toronto Maple Leafs,New York Rangers,4,3,1,34.0,35.0,,
2024-03-02,2023020965,Chicago Blackhawks,Columbus Blue Jackets,2,5,0,28.0,,,
2024-03-02,2023020966,Dallas Stars,San Jose Sharks,3,2,1,38.0,23.0,,
2024-03-02,2023020967,St. Louis Blues,Minnesota Wild,3,1,0,27.0,22.0,,
2024-03-02,2023020968,Calgary Flames,Pittsburgh Penguins,4,3,0,20.0,30.0,,
2024-03-03,2023020969,Washington Capitals,Arizona Coyotes,2,5,0,26.0,28.0,,
2024-03-03,2023020970,Los Angeles Kings,New Jersey Devils,5,1,0,23.0,31.0,,
2024-03-03,2023020971,Buffalo Sabres,Winnipeg Jets,2,5,0,19.0,35.0,,
2024-03-03,2023020972,Minnesota Wild,San Jose Sharks,4,3,0,32.0,15.0,,
2024-03-03,2023020973,Anaheim Ducks,Vancouver Canucks,1,2,0,18.0,31.0,,
2024-03-03,2023020974,Edmonton Oilers,Pittsburgh Penguins,6,1,0,37.0,23.0,,
2024-03-04,2023020975,Columbus Blue Jackets,Vegas Golden Knights,6,3,0,,39.0,,
2024-03-04,2023020976,New York Rangers,Florida Panthers,2,4,0,28.0,30.0,,
2024-03-04,2023020977,Philadelphia Flyers,St. Louis Blues,1,2,1,42.0,25.0,,
2024-03-04,2023020978,Toronto Maple Leafs,Boston Bruins,1,4,0,33.0,27.0,,
2024-03-04,2023020979,Colorado Avalanche,Chicago Blackhawks,5,0,0,37.0,37.0,,
2024-03-04,2023020980,Calgary Flames,Seattle Kraken,2,4,0,37.0,30.0,,
2024-03-05,2023020981,Boston Bruins,Edmonton Oilers,1,2,1,25.0,26.0,,
2024-03-05,2023020982,New Jersey Devils,Florida Panthers,3,5,0,24.0,31.0,,
2024-03-05,2023020983,Pittsburgh Penguins,Columbus Blue Jackets,5,3,0,31.0,35.0,,
2024-03-05,2023020984,New York Islanders,St. Louis Blues,4,2,0,33.0,21.0,,
2024-03-05,2023020985,Nashville Predators,Montréal Canadiens,3,4,1,28.0,,,
2024-03-05,2023020986,Winnipeg Jets,Seattle Kraken,3,4,0,33.0,24.0,,
2024-03-05,2023020987,Arizona Coyotes,Chicago Blackhawks,2,5,0,39.0,32.0,,
2024-03-05,2023020988,Los Angeles Kings,Vancouver Canucks,1,2,1,24.0,31.0,,
2024-03-05,2023020989,San Jose Sharks,Dallas Stars,6,7,1,20.0,40.0,,
2024-03-06,2023020990,Toronto Maple Leafs,Buffalo Sabres,2,1,1,27.0,25.0,,
2024-03-06,2023020991,Colorado Avalanche,Detroit Red Wings,7,2,0,54.0,29.0,,
2024-03-06,2023020992,Anaheim Ducks,Ottawa Senators,2,1,0,16.0,30.0,,
2024-03-07,2023020993,Boston Bruins,Toronto Maple Leafs,4,1,0,25.0,29.0,,
2024-03-07,2023020994,Carolina Hurricanes,Montréal Canadiens,4,1,0,39.0,25.0,,
2024-03-07,2023020995,Columbus Blue Jackets,Edmonton Oilers,4,2,0,34.0,31.0,,
2024-03-07,2023020996,Florida Panthers,Philadelphia Flyers,1,2,0,30.0,26.0,,
2024-03-07,2023020997,New Jersey Devils,St. Louis Blues,4,1,0,33.0,24.0,,
2024-03-07,2023020998,Pittsburgh Penguins,Washington Capitals,0,6,0,39.0,29.0,,
2024-03-07,2023020999,Tampa Bay Lightning,Calgary Flames,3,6,0,22.0,24.0,,
2024-03-07,2023021000,Nashville Predators,Buffalo Sabres,4,2,0,24.0,,,
2024-03-07,2023021001,Arizona Coyotes,Minnesota Wild,2,5,0,,28.0,,
2024-03-07,2023021002,Vegas Golden Knights,Vancouver Canucks,1,3,0,28.0,35.0,,
2024-03-07,2023021003,Los Angeles Kings,Ottawa Senators,4,3,1,35.0,31.0,,
2024-03-07,2023021004,San Jose Sharks,New York Islanders,2,7,0,25.0,33.0,,
2024-03-08,2023021005,Arizona Coyotes,Detroit Red Wings,4,0,0,24.0,28.0,,
2024-03-08,2023021006,Colorado Avalanche,Minnesota Wild,2,1,1,40.0,30.0,,
2024-03-08,2023021007,Anaheim Ducks,Dallas Stars,2,6,0,27.0,36.0,,
2024-03-08,2023021008,Seattle Kraken,Winnipeg Jets,0,3,0,17.0,32.0,,
2024-03-09,2023021009,Buffalo Sabres,Edmonton Oilers,3,2,1,27.0,32.0,,
2024-03-09,2023021010,Columbus Blue Jackets,Nashville Predators,1,2,0,34.0,49.0,,
2024-03-09,2023021011,New Jersey Devils,Carolina Hurricanes,2,4,0,25.0,26.0,,
2024-03-09,2023021012,Boston Bruins,Pittsburgh Penguins,5,1,0,,39.0,,
2024-03-09,2023021013,Florida Panthers,Calgary Flames,5,1,0,31.0,35.0,,
2024-03-09,2023021014,Montréal Canadiens,Toronto Maple Leafs,2,3,0,31.0,27.0,,
2024-03-09,2023021015,San Jose Sharks,Ottawa Senators,2,1,0,21.0,32.0,,
2024-03-09,2023021016,Tampa Bay Lightning,Philadelphia Flyers,7,0,0,26.0,25.0,,
2024-03-09,2023021017,Washington Capitals,Chicago Blackhawks,4,1,0,26.0,32.0,,
2024-03-09,2023021018,New York Rangers,St. Louis Blues,4,0,0,39.0,26.0,,
2024-03-09,2023021019,Vancouver Canucks,Winnipeg Jets,5,0,0,37.0,22.0,,
2024-03-09,2023021020,Vegas Golden Knights,Detroit Red Wings,5,3,0,36.0,26.0,,
2024-03-09,2023021021,Los Angeles Kings,Dallas Stars,1,4,0,25.0,35.0,,
2024-03-10,2023021022,Pittsburgh Penguins,Edmonton Oilers,0,4,0,41.0,42.0,,
2024-03-10,2023021023,Minnesota Wild,Nashville Predators,4,3,1,33.0,30.0,,
2024-03-10,2023021024,Carolina Hurricanes,Calgary Flames,7,2,0,40.0,20.0,,
2024-03-10,2023021025,Chicago Blackhawks,Arizona Coyotes,7,4,0,41.0,36.0,,
2024-03-10,2023021026,Anaheim Ducks,New York Islanders,1,6,0,23.0,19.0,,
2024-03-11,2023021027,Boston Bruins,St. Louis Blues,1,5,0,37.0,22.0,,
2024-03-11,2023021028,New York Rangers,New Jersey Devils,3,1,0,26.0,20.0,,
2024-03-11,2023021029,Winnipeg Jets,Washington Capitals,3,0,0,,23.0,,
2024-03-11,2023021030,Los Angeles Kings,New York Islanders,3,0,0,25.0,26.0,,
2024-03-12,2023021031,Buffalo Sabres,Detroit Red Wings,7,3,0,39.0,24.0,,
2024-03-12,2023021032,Carolina Hurricanes,New York Rangers,0,1,0,28.0,24.0,,
2024-03-12,2023021033,Montréal Canadiens,Columbus Blue Jackets,3,0,0,23.0,41.0,,
2024-03-12,2023021034,Ottawa Senators,Pittsburgh Penguins,2,1,1,39.0,35.0,,
2024-03-12,2023021035,Philadelphia Flyers,San Jose Sharks,3,2,0,41.0,29.0,,
2024-03-12,2023021036,Dallas Stars,Florida Panthers,3,4,0,30.0,30.0,,
2024-03-12,2023021037,Minnesota Wild,Arizona Coyotes,4,1,0,31.0,23.0,,
2024-03-12,2023021038,Chicago Blackhawks,Anaheim Ducks,7,2,0,31.0,29.0,,
2024-03-12,2023021039,Calgary Flames,Colorado Avalanche,2,6,0,27.0,38.0,,
2024-03-12,2023021040,Seattle Kraken,Vegas Golden Knights,4,5,1,30.0,34.0,,
2024-03-13,2023021041,St. Louis Blues,Los Angeles Kings,3,1,0,30.0,41.0,,
2024-03-13,2023021042,Winnipeg Jets,Nashville Predators,2,4,0,29.0,38.0,,
2024-03-13,2023021043,Edmonton Oilers,Washington Capitals,7,2,0,37.0,25.0,,
2024-03-13,2023021044,Vancouver Canucks,Colorado Avalanche,3,4,1,21.0,34.0,,
2024-03-14,2023021045,Buffalo Sabres,New York Islanders,4,0,0,37.0,21.0,,
2024-03-14,2023021046,Carolina Hurricanes,Florida Panthers,4,0,0,,21.0,,
2024-03-14,2023021047,Columbus Blue Jackets,Ottawa Senators,2,3,1,37.0,37.0,,
2024-03-14,2023021048,Detroit Red Wings,Arizona Coyotes,1,4,0,29.0,27.0,,
2024-03-14,2023021049,Montréal Canadiens,Boston Bruins,1,2,1,19.0,24.0,,
2024-03-14,2023021050,Philadelphia Flyers,Toronto Maple Leafs,2,6,0,28.0,,,
2024-03-14,2023021051,Pittsburgh Penguins,San Jose Sharks,6,3,0,31.0,32.0,,
2024-03-14,2023021052,Tampa Bay Lightning,New York Rangers,6,3,0,28.0,28.0,,
2024-03-14,2023021053,Dallas Stars,New Jersey Devils,2,6,0,37.0,20.0,,
2024-03-14,2023021054,Minnesota Wild,Anaheim Ducks,2,0,0,31.0,16.0,,
2024-03-14,2023021055,Calgary Flames,Vegas Golden Knights,4,1,0,37.0,29.0,,
2024-03-14,2023021056,Seattle Kraken,Washington Capitals,1,2,0,24.0,23.0,,
2024-03-15,2023021057,Winnipeg Jets,Anaheim Ducks,6,0,0,38.0,21.0,,
2024-03-15,2023021058,Chicago Blackhawks,Los Angeles Kings,0,5,0,28.0,37.0,,
2024-03-16,2023021059,Detroit Red Wings,Buffalo Sabres,4,1,0,,26.0,,
2024-03-16,2023021060,New York Islanders,Ottawa Senators,3,4,1,33.0,30.0,,
2024-03-16,2023021061,Pittsburgh Penguins,New York Rangers,4,7,0,37.0,28.0,,
2024-03-16,2023021062,Arizona Coyotes,New Jersey Devils,4,1,0,32.0,38.0,,
2024-03-16,2023021063,Florida Panthers,Tampa Bay Lightning,3,5,0,50.0,16.0,,
2024-03-16,2023021064,Boston Bruins,Philadelphia Flyers,6,5,0,30.0,29.0,,
2024-03-16,2023021065,Columbus Blue Jackets,San Jose Sharks,4,2,0,20.0,41.0,,
2024-03-16,2023021066,Calgary Flames,Montréal Canadiens,5,2,0,28.0,38.0,,
2024-03-16,2023021067,Toronto Maple Leafs,Carolina Hurricanes,4,5,1,40.0,40.0,,
2024-03-16,2023021068,Dallas Stars,Los Angeles Kings,4,1,0,29.0,28.0,,
2024-03-16,2023021069,St. Louis Blues,Minnesota Wild,3,2,1,37.0,24.0,,
2024-03-16,2023021070,Edmonton Oilers,Colorado Avalanche,2,3,1,34.0,43.0,,
2024-03-16,2023021071,Seattle Kraken,Nashville Predators,1,4,0,24.0,30.0,,
2024-03-16,2023021072,Vancouver Canucks,Washington Capitals,1,2,0,22.0,24.0,,
2024-03-17,2023021073,New York Rangers,New York Islanders,5,2,0,31.0,27.0,,
2024-03-17,2023021074,Vegas Golden Knights,New Jersey Devils,3,1,0,37.0,,,
2024-03-17,2023021075,Columbus Blue Jackets,Winnipeg Jets,1,6,0,31.0,27.0,,
2024-03-17,2023021076,Chicago Blackhawks,San Jose Sharks,5,2,0,31.0,27.0,,
2024-03-17,2023021077,Ottawa Senators,Carolina Hurricanes,2,7,0,32.0,38.0,,
2024-03-17,2023021078,Pittsburgh Penguins,Detroit Red Wings,6,3,0,38.0,28.0,,
2024-03-17,2023021079,St. Louis Blues,Anaheim Ducks,4,2,0,27.0,28.0,,
2024-03-18,2023021080,Calgary Flames,Washington Capitals,2,5,0,36.0,33.0,,
2024-03-18,2023021081,Seattle Kraken,Buffalo Sabres,2,6,0,34.0,30.0,,
2024-03-19,2023021082,Boston Bruins,Ottawa Senators,6,2,0,26.0,31.0,,
2024-03-19,2023021083,Detroit Red Wings,Columbus Blue Jackets,4,3,1,26.0,35.0,,
2024-03-19,2023021084,New Jersey Devils,Pittsburgh Penguins,5,2,0,38.0,38.0,,
2024-03-19,2023021085,New York Rangers,Winnipeg Jets,2,4,0,41.0,27.0,,
2024-03-19,2023021086,Philadelphia Flyers,Toronto Maple Leafs,4,3,0,30.0,30.0,,
2024-03-19,2023021087,New York Islanders,Carolina Hurricanes,1,4,0,31.0,34.0,,
2024-03-19,2023021088,Nashville Predators,San Jose Sharks,8,2,0,40.0,20.0,,
2024-03-19,2023021089,St. Louis Blues,Colorado Avalanche,3,4,0,,35.0,,
2024-03-19,2023021090,Edmonton Oilers,Montréal Canadiens,3,2,1,32.0,25.0,,
2024-03-19,2023021091,Anaheim Ducks,Minnesota Wild,0,4,0,27.0,32.0,,
2024-03-19,2023021092,Los Angeles Kings,Chicago Blackhawks,6,2,0,24.0,24.0,,
2024-03-19,2023021093,Vancouver Canucks,Buffalo Sabres,3,2,0,34.0,17.0,,
2024-03-19,2023021094,Vegas Golden Knights,Tampa Bay Lightning,3,5,0,27.0,21.0,,
2024-03-20,2023021095,Washington Capitals,Toronto Maple Leafs,3,7,0,21.0,29.0,,
2024-03-20,2023021096,Dallas Stars,Arizona Coyotes,5,2,0,33.0,25.0,,
2024-03-20,2023021097,Los Angeles Kings,Minnesota Wild,6,0,0,27.0,31.0,,
2024-03-21,2023021098,Boston Bruins,New York Rangers,2,5,0,,31.0,,
2024-03-21,2023021099,Carolina Hurricanes,Philadelphia Flyers,3,2,1,33.0,32.0,,
2024-03-21,2023021100,Detroit Red Wings,New York Islanders,6,3,0,24.0,36.0,,
2024-03-21,2023021101,Florida Panthers,Nashville Predators,0,3,0,33.0,37.0,,
2024-03-21,2023021102,New Jersey Devils,Winnipeg Jets,4,1,0,41.0,19.0,,
2024-03-21,2023021103,Ottawa Senators,St. Louis Blues,2,5,0,39.0,27.0,,
2024-03-21,2023021104,Edmonton Oilers,Buffalo Sabres,8,3,0,39.0,29.0,,
2024-03-21,2023021105,Anaheim Ducks,Chicago Blackhawks,4,0,0,25.0,29.0,,
2024-03-21,2023021106,Vancouver Canucks,Montréal Canadiens,4,1,0,25.0,,,
2024-03-21,2023021107,Vegas Golden Knights,Seattle Kraken,3,1,0,37.0,22.0,,
2024-03-21,2023021108,San Jose Sharks,Tampa Bay Lightning,1,4,0,22.0,21.0,,
2024-03-22,2023021109,Washington Capitals,Carolina Hurricanes,7,6,1,25.0,31.0,,
2024-03-22,2023021110,Dallas Stars,Pittsburgh Penguins,4,2,0,23.0,22.0,,
2024-03-22,2023021111,Colorado Avalanche,Columbus Blue Jackets,6,1,0,50.0,24.0,,
2024-03-22,2023021112,Arizona Coyotes,Seattle Kraken,2,1,1,26.0,28.0,,
2024-03-23,2023021113,New York Islanders,Winnipeg Jets,6,3,0,39.0,35.0,,
2024-03-23,2023021114,Philadelphia Flyers,Boston Bruins,3,2,0,29.0,20.0,,
2024-03-23,2023021115,Minnesota Wild,St. Louis Blues,4,5,1,34.0,27.0,,
2024-03-23,2023021116,Nashville Predators,Detroit Red Wings,1,0,0,32.0,22.0,,
2024-03-23,2023021117,New Jersey Devils,Ottawa Senators,2,5,0,20.0,25.0,,
2024-03-23,2023021118,Toronto Maple Leafs,Edmonton Oilers,6,3,0,29.0,39.0,,
2024-03-23,2023021119,New York Rangers,Florida Panthers,4,3,1,37.0,30.0,,
2024-03-23,2023021120,Vancouver Canucks,Calgary Flames,4,2,0,26.0,24.0,,
2024-03-23,2023021121,Los Angeles Kings,Tampa Bay Lightning,4,3,1,23.0,24.0,,
2024-03-23,2023021122,San Jose Sharks,Chicago Blackhawks,4,5,1,30.0,31.0,,
2024-03-23,2023021123,Vegas Golden Knights,Columbus Blue Jackets,4,2,0,47.0,22.0,,
2024-03-24,2023021124,Washington Capitals,Winnipeg Jets,3,0,0,19.0,27.0,,
2024-03-24,2023021125,Colorado Avalanche,Pittsburgh Penguins,5,4,1,30.0,34.0,,
2024-03-24,2023021126,New York Islanders,New Jersey Devils,0,4,0,36.0,30.0,,
2024-03-24,2023021127,Carolina Hurricanes,Toronto Maple Leafs,2,1,0,43.0,,,
2024-03-24,2023021128,Ottawa Senators,Edmonton Oilers,5,3,0,16.0,36.0,,
2024-03-24,2023021129,Philadelphia Flyers,Florida Panthers,1,4,0,33.0,15.0,,
2024-03-24,2023021130,Arizona Coyotes,Dallas Stars,2,4,0,28.0,35.0,,
2024-03-24,2023021131,Anaheim Ducks,Tampa Bay Lightning,2,3,1,32.0,27.0,,
2024-03-24,2023021132,Calgary Flames,Buffalo Sabres,1,4,0,,29.0,,
2024-03-24,2023021133,Seattle Kraken,Montréal Canadiens,1,5,0,37.0,17.0,,
2024-03-25,2023021134,St. Louis Blues,Vegas Golden Knights,1,2,1,32.0,34.0,,
2024-03-25,2023021135,Vancouver Canucks,Los Angeles Kings,2,3,0,23.0,19.0,,
2024-03-26,2023021136,Florida Panthers,Boston Bruins,3,4,0,,,,
2024-03-26,2023021137,New York Rangers,Philadelphia Flyers,6,5,1,27.0,42.0,,
2024-03-26,2023021138,Pittsburgh Penguins,Carolina Hurricanes,4,1,0,22.0,39.0,,
2024-03-26,2023021139,Toronto Maple Leafs,New Jersey Devils,3,6,0,45.0,25.0,,
2024-03-26,2023021140,Washington Capitals,Detroit Red Wings,4,3,1,30.0,33.0,,
2024-03-26,2023021141,Nashville Predators,Vegas Golden Knights,5,4,1,35.0,35.0,,
2024-03-26,2023021142,Winnipeg Jets,Edmonton Oilers,3,4,1,25.0,42.0,,
2024-03-26,2023021143,Chicago Blackhawks,Calgary Flames,3,1,0,27.0,39.0,,
2024-03-26,2023021144,Colorado Avalanche,Montréal Canadiens,1,2,0,28.0,27.0,,
2024-03-26,2023021145,Arizona Coyotes,Columbus Blue Jackets,6,2,0,35.0,27.0,,
2024-03-26,2023021146,Seattle Kraken,Anaheim Ducks,4,0,0,36.0,12.0,,
2024-03-26,2023021147,San Jose Sharks,Dallas Stars,3,6,0,20.0,41.0,,
2024-03-27,2023021148,Buffalo Sabres,Ottawa Senators,2,6,0,,42.0,,
2024-03-27,2023021149,Tampa Bay Lightning,Boston Bruins,3,1,0,31.0,24.0,,
2024-03-28,2023021150,Carolina Hurricanes,Detroit Red Wings,4,0,0,33.0,24.0,,
2024-03-28,2023021151,Florida Panthers,New York Islanders,2,3,0,28.0,24.0,,
2024-03-28,2023021152,Montréal Canadiens,Philadelphia Flyers,4,1,0,17.0,30.0,,
2024-03-28,2023021153,Ottawa Senators,Chicago Blackhawks,2,0,0,34.0,19.0,,
2024-03-28,2023021154,Pittsburgh Penguins,Columbus Blue Jackets,3,2,0,36.0,19.0,,
2024-03-28,2023021155,Toronto Maple Leafs,Washington Capitals,5,1,0,48.0,24.0,,
2024-03-28,2023021156,Minnesota Wild,San Jose Sharks,3,1,0,32.0,27.0,,
2024-03-28,2023021157,St. Louis Blues,Calgary Flames,5,3,0,19.0,28.0,,
2024-03-28,2023021158,Winnipeg Jets,Vegas Golden Knights,1,4,0,40.0,27.0,,
2024-03-28,2023021159,Colorado Avalanche,New York Rangers,2,3,1,40.0,25.0,,
2024-03-28,2023021160,Edmonton Oilers,Los Angeles Kings,4,1,0,20.0,32.0,,
2024-03-28,2023021161,Arizona Coyotes,Nashville Predators,8,4,0,40.0,37.0,,
2024-03-28,2023021162,Seattle Kraken,Anaheim Ducks,4,2,0,28.0,,,
2024-03-28,2023021163,Vancouver Canucks,Dallas Stars,1,3,0,28.0,,,
2024-03-29,2023021164,Buffalo Sabres,New Jersey Devils,5,2,0,36.0,,,
2024-03-30,2023021165,Florida Panthers,Detroit Red Wings,3,2,1,38.0,22.0,,
2024-03-30,2023021166,Minnesota Wild,Vegas Golden Knights,1,2,1,33.0,31.0,,
2024-03-30,2023021167,Edmonton Oilers,Anaheim Ducks,6,1,0,37.0,22.0,,
2024-03-30,2023021168,Arizona Coyotes,New York Rangers,5,8,0,32.0,32.0,,
2024-03-30,2023021169,Colorado Avalanche,Nashville Predators,7,4,0,42.0,35.0,,
2024-03-30,2023021170,Buffalo Sabres,Toronto Maple Leafs,0,3,0,34.0,22.0,,
2024-03-30,2023021171,Columbus Blue Jackets,Pittsburgh Penguins,4,3,1,37.0,33.0,,
2024-03-30,2023021172,Montréal Canadiens,Carolina Hurricanes,0,3,0,26.0,30.0,,
2024-03-30,2023021173,Philadelphia Flyers,Chicago Blackhawks,1,5,0,31.0,24.0,,
2024-03-30,2023021174,Tampa Bay Lightning,New York Islanders,4,1,0,40.0,28.0,,
2024-03-30,2023021175,Winnipeg Jets,Ottawa Senators,2,3,0,30.0,27.0,,
2024-03-30,2023021176,Washington Capitals,Boston Bruins,2,3,1,20.0,29.0,,
2024-03-30,2023021177,St. Louis Blues,San Jose Sharks,0,4,0,35.0,20.0,,
2024-03-30,2023021178,Calgary Flames,Los Angeles Kings,4,2,0,,,,
2024-03-30,2023021179,Seattle Kraken,Dallas Stars,0,3,0,17.0,30.0,,
2024-03-31,2023021180,Vancouver Canucks,Anaheim Ducks,3,2,0,30.0,22.0,,
2024-04-01,2023021181,Columbus Blue Jackets,Colorado Avalanche,4,1,0,25.0,46.0,,
2024-04-01,2023021182,New York Rangers,Pittsburgh Penguins,2,5,0,30.0,20.0,,
2024-04-01,2023021183,Philadelphia Flyers,New York Islanders,3,4,1,34.0,27.0,,
2024-04-01,2023021184,Tampa Bay Lightning,Detroit Red Wings,2,4,0,36.0,32.0,,
2024-04-01,2023021185,Toronto Maple Leafs,Florida Panthers,6,4,0,23.0,30.0,,
2024-04-01,2023021186,St. Louis Blues,Edmonton Oilers,3,2,1,29.0,38.0,,
