date,id,home,away,hs,as,type,hfg,afg,h3,a3,hreb,areb,hto,ato,spread,total,hml,aml
2026-02-27,401810710,Phoenix Suns,Los Angeles Lakers,113,110,,,,,,,,,,,,,
2026-02-27,401810711,Utah Jazz,New Orleans Pelicans,118,129,,,,,,,,,,,,,
2026-02-27,401810712,LA Clippers,Minnesota Timberwolves,88,94,,,,,,,,,,,,,
2026-02-28,401810713,Detroit Pistons,Cleveland Cavaliers,122,119,,,,,,,,,,,,,
2026-02-28,401810714,Boston Celtics,Brooklyn Nets,148,111,,,,,,,,,,,,,
2026-02-28,401810715,Milwaukee Bucks,New York Knicks,98,127,,,,,,,,,,,,,
2026-02-28,401810716,Dallas Mavericks,Memphis Grizzlies,105,124,,,,,,,,,,,,,
2026-02-28,401810717,Oklahoma City Thunder,Denver Nuggets,127,121,,,,,,,,,,,,,
2026-02-28,401810718,Charlotte Hornets,Portland Trail Blazers,109,93,,,,,,,,,,,,,
2026-02-28,401810719,Miami Heat,Houston Rockets,115,105,,,,,,,,,,,,,
2026-03-01,401810720,Washington Wizards,Toronto Raptors,125,134,,,,,,,,,,,,,
2026-03-01,401810721,Golden State Warriors,Los Angeles Lakers,101,129,,,,,,,,,,,,,
2026-03-01,401810722,Utah Jazz,New Orleans Pelicans,105,115,,,,,,,,,,,,,
2026-03-01,401810723,New York Knicks,San Antonio Spurs,114,89,,,,,,,,,,,,,
2026-03-01,401810724,Brooklyn Nets,Cleveland Cavaliers,102,106,,,,,,,,,,,,,
2026-03-01,401810725,Chicago Bulls,Milwaukee Bucks,120,97,,,,,,,,,,,,,
2026-03-01,401810726,Denver Nuggets,Minnesota Timberwolves,108,117,,,,,,,,,,,,,
2026-03-01,401810727,Indiana Pacers,Memphis Grizzlies,106,125,,,,,,,,,,,,,
2026-03-01,401810728,Atlanta Hawks,Portland Trail Blazers,135,101,,,,,,,,,,,,,
2026-03-01,401810730,Orlando Magic,Detroit Pistons,92,106,,,,,,,,,,,,,
2026-03-02,401810729,Boston Celtics,Philadelphia 76ers,114,98,,,,,,,,,,,,,
2026-03-02,401810731,Dallas Mavericks,Oklahoma City Thunder,87,100,,,,,,,,,,,,,
2026-03-02,401810732,LA Clippers,New Orleans Pelicans,137,117,,,,,,,,,,,,,
2026-03-02,401810733,Los Angeles Lakers,Sacramento Kings,128,104,,,,,,,,,,,,,
2026-03-03,401810734,Washington Wizards,Houston Rockets,118,123,,,,,,,,,,,,,
2026-03-03,401810735,Milwaukee Bucks,Boston Celtics,81,108,,,,,,,,,,,,,
2026-03-03,401810736,Utah Jazz,Denver Nuggets,125,128,,,,,,,,,,,,,
2026-03-03,401810737,Golden State Warriors,LA Clippers,101,114,,,,,,,,,,,,,
2026-03-04,401810738,Charlotte Hornets,Dallas Mavericks,117,90,,,,,,,,,,,,,
2026-03-04,401810739,Cleveland Cavaliers,Detroit Pistons,113,109,,,,,,,,,,,,,
2026-03-04,401810740,Orlando Magic,Washington Wizards,126,109,,,,,,,,,,,,,
2026-03-04,401810741,Miami Heat,Brooklyn Nets,124,98,,,,,,,,,,,,,
2026-03-04,401810742,Toronto Raptors,New York Knicks,95,111,,,,,,,,,,,,,
2026-03-04,401810743,Philadelphia 76ers,San Antonio Spurs,91,131,,,,,,,,,,,,,
2026-03-04,401810744,Chicago Bulls,Oklahoma City Thunder,108,116,,,,,,,,,,,,,
2026-03-04,401810745,Minnesota Timberwolves,Memphis Grizzlies,117,110,,,,,,,,,,,,,
2026-03-04,401810746,Los Angeles Lakers,New Orleans Pelicans,110,101,,,,,,,,,,,,,
2026-03-04,401810747,Sacramento Kings,Phoenix Suns,103,114,,,,,,,,,,,,,
2026-03-05,401810748,New York Knicks,Oklahoma City Thunder,100,103,,,,,,,,,,,,,
2026-03-05,401810749,Boston Celtics,Charlotte Hornets,89,118,,,,,,,,,,,,,
2026-03-05,401810750,Philadelphia 76ers,Utah Jazz,106,102,,,,,,,,,,,,,
2026-03-05,401810751,Memphis Grizzlies,Portland Trail Blazers,114,122,,,,,,,,,,,,,
2026-03-05,401810752,Milwaukee Bucks,Atlanta Hawks,113,131,,,,,,,,,,,,,
2026-03-05,401810753,LA Clippers,Indiana Pacers,130,107,,,,,,,,,,,,,
2026-03-06,401810754,Orlando Magic,Dallas Mavericks,115,114,,,,,,,,,,,,,
2026-03-06,401810755,Washington Wizards,Utah Jazz,112,122,,,,,,,,,,,,,
2026-03-06,401810756,Miami Heat,Brooklyn Nets,126,110,,,,,,,,,,,,,
2026-03-06,401810757,Houston Rockets,Golden State Warriors,113,115,,,,,,,,,,,,,
2026-03-06,401810758,Minnesota Timberwolves,Toronto Raptors,115,107,,,,,,,,,,,,,
2026-03-06,401810759,San Antonio Spurs,Detroit Pistons,121,106,,,,,,,,,,,,,
2026-03-06,401810760,Phoenix Suns,Chicago Bulls,103,105,,,,,,,,,,,,,
2026-03-06,401810761,Denver Nuggets,Los Angeles Lakers,120,113,,,,,,,,,,,,,
2026-03-06,401810762,Sacramento Kings,New Orleans Pelicans,123,133,,,,,,,,,,,,,
2026-03-07,401810763,Boston Celtics,Dallas Mavericks,120,100,,,,,,,,,,,,,
2026-03-07,401810764,Charlotte Hornets,Miami Heat,120,128,,,,,,,,,,,,,
2026-03-07,401810765,Houston Rockets,Portland Trail Blazers,106,99,,,,,,,,,,,,,
2026-03-07,401810766,Denver Nuggets,New York Knicks,103,142,,,,,,,,,,,,,
2026-03-07,401810767,Phoenix Suns,New Orleans Pelicans,118,116,,,,,,,,,,,,,
2026-03-07,401810768,San Antonio Spurs,LA Clippers,116,112,,,,,,,,,,,,,
2026-03-07,401810769,Los Angeles Lakers,Indiana Pacers,128,117,,,,,,,,,,,,,
2026-03-07,401810770,Minnesota Timberwolves,Orlando Magic,92,119,,,,,,,,,,,,,
2026-03-07,401810771,Detroit Pistons,Brooklyn Nets,105,107,,,,,,,,,,,,,
2026-03-07,401810772,Atlanta Hawks,Philadelphia 76ers,125,116,,,,,,,,,,,,,
2026-03-08,401810773,Memphis Grizzlies,LA Clippers,120,123,,,,,,,,,,,,,
2026-03-08,401810774,Milwaukee Bucks,Utah Jazz,113,99,,,,,,,,,,,,,
2026-03-08,401810775,Oklahoma City Thunder,Golden State Warriors,104,97,,,,,,,,,,,,,
2026-03-08,401810776,Cleveland Cavaliers,Boston Celtics,98,109,,,,,,,,,,,,,
2026-03-08,401810777,Los Angeles Lakers,New York Knicks,110,97,,,,,,,,,,,,,
2026-03-08,401810778,Miami Heat,Detroit Pistons,121,110,,,,,,,,,,,,,
2026-03-08,401810779,Toronto Raptors,Dallas Mavericks,122,92,,,,,,,,,,,,,
2026-03-08,401810780,New Orleans Pelicans,Washington Wizards,138,118,,,,,,,,,,,,,
2026-03-09,401810781,Milwaukee Bucks,Orlando Magic,91,130,,,,,,,,,,,,,
2026-03-09,401810782,San Antonio Spurs,Houston Rockets,145,120,,,,,,,,,,,,,
2026-03-09,401810783,Phoenix Suns,Charlotte Hornets,111,99,,,,,,,,,,,,,
2026-03-09,401810784,Portland Trail Blazers,Indiana Pacers,131,111,,,,,,,,,,,,,
2026-03-09,401810785,Sacramento Kings,Chicago Bulls,126,110,,,,,,,,,,,,,
2026-03-09,401810786,Cleveland Cavaliers,Philadelphia 76ers,115,101,,,,,,,,,,,,,
2026-03-09,401810787,Brooklyn Nets,Memphis Grizzlies,126,115,,,,,,,,,,,,,
2026-03-09,401810788,Oklahoma City Thunder,Denver Nuggets,129,126,,,,,,,,,,,,,
2026-03-10,401810789,Utah Jazz,Golden State Warriors,119,116,,,,,,,,,,,,,
2026-03-10,401810790,LA Clippers,New York Knicks,126,118,,,,,,,,,,,,,
2026-03-10,401810791,Philadelphia 76ers,Memphis Grizzlies,139,129,,,,,,,,,,,,,
2026-03-10,401810792,Brooklyn Nets,Detroit Pistons,100,138,,,,,,,,,,,,,
2026-03-10,401810793,Miami Heat,Washington Wizards,150,129,,,,,,,,,,,,,
2026-03-10,401810794,Atlanta Hawks,Dallas Mavericks,124,112,,,,,,,,,,,,,
2026-03-11,401810795,Houston Rockets,Toronto Raptors,113,99,,,,,,,,,,,,,
2026-03-11,401810796,Milwaukee Bucks,Phoenix Suns,114,129,,,,,,,,,,,,,
2026-03-11,401810797,San Antonio Spurs,Boston Celtics,125,116,,,,,,,,,,,,,
2026-03-11,401810798,Golden State Warriors,Chicago Bulls,124,130,,,,,,,,,,,,,
2026-03-11,401810799,Portland Trail Blazers,Charlotte Hornets,101,103,,,,,,,,,,,,,
2026-03-11,401810800,Sacramento Kings,Indiana Pacers,114,109,,,,,,,,,,,,,
2026-03-11,401810801,Los Angeles Lakers,Minnesota Timberwolves,120,106,,,,,,,,,,,,,
2026-03-11,401810802,Orlando Magic,Cleveland Cavaliers,128,122,,,,,,,,,,,,,
2026-03-12,401810803,New Orleans Pelicans,Toronto Raptors,122,111,,,,,,,,,,,,,
2026-03-12,401810804,Utah Jazz,New York Knicks,117,134,,,,,,,,,,,,,
2026-03-12,401810805,Denver Nuggets,Houston Rockets,129,93,,,,,,,,,,,,,
2026-03-12,401810806,Sacramento Kings,Charlotte Hornets,109,117,,,,,,,,,,,,,
2026-03-12,401810807,LA Clippers,Minnesota Timberwolves,153,128,,,,,,,,,,,,,
2026-03-12,401810808,Detroit Pistons,Philadelphia 76ers,131,109,,,,,,,,,,,,,
2026-03-12,401810809,Indiana Pacers,Phoenix Suns,108,123,,,,,,,,,,,,,
2026-03-12,401810810,Orlando Magic,Washington Wizards,136,131,,,,,,,,,,,,,
2026-03-12,401810811,Atlanta Hawks,Brooklyn Nets,108,97,,,,,,,,,,,,,
2026-03-12,401810812,Miami Heat,Milwaukee Bucks,112,105,,,,,,,,,,,,,
2026-03-13,401810813,San Antonio Spurs,Denver Nuggets,131,136,,,,,,,,,,,,,
2026-03-13,401810814,Oklahoma City Thunder,Boston Celtics,104,102,,,,,,,,,,,,,
2026-03-13,401810815,Los Angeles Lakers,Chicago Bulls,142,130,,,,,,,,,,,,,
2026-03-13,401810816,Detroit Pistons,Memphis Grizzlies,126,110,,,,,,,,,,,,,
2026-03-13,401810817,Indiana Pacers,New York Knicks,92,101,,,,,,,,,,,,,
2026-03-13,401810818,Toronto Raptors,Phoenix Suns,122,115,,,,,,,,,,,,,
2026-03-13,401810820,Dallas Mavericks,Cleveland Cavaliers,105,138,,,,,,,,,,,,,
2026-03-13,401810966,Memphis Grizzlies,Dallas Mavericks,112,120,,,,,,,,,,,,,
2026-03-14,401810819,Houston Rockets,New Orleans Pelicans,107,105,,,,,,,,,,,,,
2026-03-14,401810821,Golden State Warriors,Minnesota Timberwolves,117,127,,,,,,,,,,,,,
2026-03-14,401810822,Portland Trail Blazers,Utah Jazz,124,114,,,,,,,,,,,,,
2026-03-14,401810823,LA Clippers,Chicago Bulls,119,108,,,,,,,,,,,,,
2026-03-14,401810824,Philadelphia 76ers,Brooklyn Nets,104,97,,,,,,,,,,,,,
2026-03-14,401810825,Atlanta Hawks,Milwaukee Bucks,122,99,,,,,,,,,,,,,
2026-03-14,401810826,Boston Celtics,Washington Wizards,111,100,,,,,,,,,,,,,
2026-03-14,401810828,San Antonio Spurs,Charlotte Hornets,115,102,,,,,,,,,,,,,
2026-03-15,401810827,Miami Heat,Orlando Magic,117,121,,,,,,,,,,,,,
2026-03-15,401810829,Los Angeles Lakers,Denver Nuggets,127,125,,,,,,,,,,,,,
2026-03-15,401810830,LA Clippers,Sacramento Kings,109,118,,,,,,,,,,,,,
2026-03-15,401810831,Oklahoma City Thunder,Minnesota Timberwolves,116,103,,,,,,,,,,,,,
2026-03-15,401810832,Cleveland Cavaliers,Dallas Mavericks,120,130,,,,,,,,,,,,,
2026-03-15,401810833,Toronto Raptors,Detroit Pistons,119,108,,,,,,,,,,,,,
2026-03-15,401810834,Milwaukee Bucks,Indiana Pacers,134,123,,,,,,,,,,,,,
2026-03-15,401810835,Philadelphia 76ers,Portland Trail Blazers,109,103,,,,,,,,,,,,,
2026-03-16,401810836,New York Knicks,Golden State Warriors,110,107,,,,,,,,,,,,,
2026-03-16,401810837,Sacramento Kings,Utah Jazz,116,111,,,,,,,,,,,,,
2026-03-16,401810838,Atlanta Hawks,Orlando Magic,124,112,,,,,,,,,,,,,
2026-03-16,401810839,Washington Wizards,Golden State Warriors,117,125,,,,,,,,,,,,,
2026-03-16,401810840,Brooklyn Nets,Portland Trail Blazers,95,114,,,,,,,,,,,,,
2026-03-16,401810841,Boston Celtics,Phoenix Suns,120,112,,,,,,,,,,,,,
2026-03-17,401810842,Chicago Bulls,Memphis Grizzlies,132,107,,,,,,,,,,,,,
2026-03-17,401810843,New Orleans Pelicans,Dallas Mavericks,129,111,,,,,,,,,,,,,
2026-03-17,401810844,Houston Rockets,Los Angeles Lakers,92,100,,,,,,,,,,,,,
2026-03-17,401810845,LA Clippers,San Antonio Spurs,115,119,,,,,,,,,,,,,
2026-03-17,401810846,Charlotte Hornets,Miami Heat,136,106,,,,,,,,,,,,,
2026-03-17,401810847,Orlando Magic,Oklahoma City Thunder,108,113,,,,,,,,,,,,,
2026-03-17,401810848,Washington Wizards,Detroit Pistons,117,130,,,,,,,,,,,,,
2026-03-17,401810849,New York Knicks,Indiana Pacers,136,110,,,,,,,,,,,,,
2026-03-18,401810850,Milwaukee Bucks,Cleveland Cavaliers,116,123,,,,,,,,,,,,,
2026-03-18,401810851,Minnesota Timberwolves,Phoenix Suns,116,104,,,,,,,,,,,,,
2026-03-18,401810852,Denver Nuggets,Philadelphia 76ers,124,96,,,,,,,,,,,,,
2026-03-18,401810853,Sacramento Kings,San Antonio Spurs,104,132,,,,,,,,,,,,,
2026-03-18,401810854,Boston Celtics,Golden State Warriors,120,99,,,,,,,,,,,,,
2026-03-18,401810855,Brooklyn Nets,Oklahoma City Thunder,92,121,,,,,,,,,,,,,
2026-03-18,401810856,Indiana Pacers,Portland Trail Blazers,119,127,,,,,,,,,,,,,
2026-03-19,401810857,Chicago Bulls,Toronto Raptors,109,139,,,,,,,,,,,,,
2026-03-19,401810859,Minnesota Timberwolves,Utah Jazz,147,111,,,,,,,,,,,,,
2026-03-19,401810860,New Orleans Pelicans,LA Clippers,124,109,,,,,,,,,,,,,
2026-03-19,401810861,Dallas Mavericks,Atlanta Hawks,120,135,,,,,,,,,,,,,
2026-03-19,401810862,Houston Rockets,Los Angeles Lakers,116,124,,,,,,,,,,,,,
2026-03-19,401810863,Charlotte Hornets,Orlando Magic,130,111,,,,,,,,,,,,,
2026-03-19,401810864,Washington Wizards,Detroit Pistons,95,117,,,,,,,,,,,,,
2026-03-19,401858693,Memphis Grizzlies,Denver Nuggets,125,118,,,,,,,,,,,,,
2026-03-20,401810865,Miami Heat,Los Angeles Lakers,126,134,,,,,,,,,,,,,
2026-03-20,401810866,Chicago Bulls,Cleveland Cavaliers,110,115,,,,,,,,,,,,,
2026-03-20,401810867,New Orleans Pelicans,LA Clippers,105,99,,,,,,,,,,,,,
2026-03-20,401810868,San Antonio Spurs,Phoenix Suns,101,100,,,,,,,,,,,,,
2026-03-20,401810869,Utah Jazz,Milwaukee Bucks,128,96,,,,,,,,,,,,,
2026-03-20,401810870,Sacramento Kings,Philadelphia 76ers,118,139,,,,,,,,,,,,,
2026-03-20,401810871,Brooklyn Nets,New York Knicks,92,93,,,,,,,,,,,,,
2026-03-20,401810872,Detroit Pistons,Golden State Warriors,115,101,,,,,,,,,,,,,
2026-03-21,401810873,Houston Rockets,Atlanta Hawks,117,95,,,,,,,,,,,,,
2026-03-21,401810874,Memphis Grizzlies,Boston Celtics,112,117,,,,,,,,,,,,,
2026-03-21,401810875,Minnesota Timberwolves,Portland Trail Blazers,104,108,,,,,,,,,,,,,
2026-03-21,401810876,Denver Nuggets,Toronto Raptors,121,115,,,,,,,,,,,,,
2026-03-21,401810877,Washington Wizards,Oklahoma City Thunder,111,132,,,,,,,,,,,,,
2026-03-21,401810878,Charlotte Hornets,Memphis Grizzlies,124,101,,,,,,,,,,,,,
2026-03-21,401810879,Orlando Magic,Los Angeles Lakers,104,105,,,,,,,,,,,,,
2026-03-21,401810880,New Orleans Pelicans,Cleveland Cavaliers,106,111,,,,,,,,,,,,,
2026-03-22,401810881,Atlanta Hawks,Golden State Warriors,126,110,,,,,,,,,,,,,
2026-03-22,401810882,Houston Rockets,Miami Heat,123,122,,,,,,,,,,,,,
2026-03-22,401810883,San Antonio Spurs,Indiana Pacers,134,119,,,,,,,,,,,,,
2026-03-22,401810884,Dallas Mavericks,LA Clippers,131,138,,,,,,,,,,,,,
2026-03-22,401810885,Utah Jazz,Philadelphia 76ers,116,126,,,,,,,,,,,,,
2026-03-22,401810886,Phoenix Suns,Milwaukee Bucks,105,108,,,,,,,,,,,,,
2026-03-22,401810887,Denver Nuggets,Portland Trail Blazers,128,112,,,,,,,,,,,,,
2026-03-22,401810888,Sacramento Kings,Brooklyn Nets,126,122,,,,,,,,,,,,,
2026-03-22,401810889,New York Knicks,Washington Wizards,145,113,,,,,,,,,,,,,
2026-03-23,401810890,Boston Celtics,Minnesota Timberwolves,92,102,,,,,,,,,,,,,
2026-03-23,401810891,Phoenix Suns,Toronto Raptors,120,98,,,,,,,,,,,,,
2026-03-23,401810892,Atlanta Hawks,Memphis Grizzlies,146,107,,,,,,,,,,,,,
2026-03-23,401810893,Detroit Pistons,Los Angeles Lakers,113,110,,,,,,,,,,,,,
2026-03-23,401810894,Orlando Magic,Indiana Pacers,126,128,,,,,,,,,,,,,
2026-03-23,401810895,Philadelphia 76ers,Oklahoma City Thunder,103,123,,,,,,,,,,,,,
2026-03-23,401810896,Miami Heat,San Antonio Spurs,111,136,,,,,,,,,,,,,
2026-03-24,401810897,Chicago Bulls,Houston Rockets,132,124,,,,,,,,,,,,,
2026-03-24,401810898,Utah Jazz,Toronto Raptors,127,143,,,,,,,,,,,,,
2026-03-24,401810899,Dallas Mavericks,Golden State Warriors,131,137,,,,,,,,,,,,,
2026-03-24,401810900,Portland Trail Blazers,Brooklyn Nets,134,99,,,,,,,,,,,,,
2026-03-24,401810901,LA Clippers,Milwaukee Bucks,129,96,,,,,,,,,,,,,
2026-03-24,401810902,Charlotte Hornets,Sacramento Kings,134,90,,,,,,,,,,,,,
2026-03-24,401810903,New York Knicks,New Orleans Pelicans,121,116,,,,,,,,,,,,,
2026-03-25,401810904,Cleveland Cavaliers,Orlando Magic,136,131,,,,,,,,,,,,,
2026-03-25,401810905,Phoenix Suns,Denver Nuggets,123,125,,,,,,,,,,,,,
2026-03-25,401810906,Detroit Pistons,Atlanta Hawks,129,130,,,,,,,,,,,,,
2026-03-25,401810907,Indiana Pacers,Los Angeles Lakers,130,137,,,,,,,,,,,,,
2026-03-25,401810908,Philadelphia 76ers,Chicago Bulls,157,137,,,,,,,,,,,,,
2026-03-25,401810909,Boston Celtics,Oklahoma City Thunder,119,109,,,,,,,,,,,,,
2026-03-25,401810910,Cleveland Cavaliers,Miami Heat,103,120,,,,,,,,,,,,,
2026-03-26,401810911,Memphis Grizzlies,San Antonio Spurs,98,123,,,,,,,,,,,,,
2026-03-26,401810912,Utah Jazz,Washington Wizards,110,133,,,,,,,,,,,,,
2026-03-26,401810913,Minnesota Timberwolves,Houston Rockets,110,108,,,,,,,,,,,,,
2026-03-26,401810914,Denver Nuggets,Dallas Mavericks,142,135,,,,,,,,,,,,,
2026-03-26,401810915,Golden State Warriors,Brooklyn Nets,109,106,,,,,,,,,,,,,
2026-03-26,401810916,Portland Trail Blazers,Milwaukee Bucks,130,99,,,,,,,,,,,,,
2026-03-26,401810917,LA Clippers,Toronto Raptors,119,94,,,,,,,,,,,,,
2026-03-26,401810918,Charlotte Hornets,New York Knicks,114,103,,,,,,,,,,,,,
2026-03-26,401810919,Detroit Pistons,New Orleans Pelicans,129,108,,,,,,,,,,,,,
2026-03-26,401810920,Orlando Magic,Sacramento Kings,121,117,,,,,,,,,,,,,
2026-03-27,401810921,Indiana Pacers,LA Clippers,113,114,,,,,,,,,,,,,
2026-03-27,401810922,Boston Celtics,Atlanta Hawks,109,102,,,,,,,,,,,,,
2026-03-27,401810923,Cleveland Cavaliers,Miami Heat,149,128,,,,,,,,,,,,,
2026-03-28,401810924,Memphis Grizzlies,Houston Rockets,109,119,,,,,,,,,,,,,
2026-03-28,401810925,Oklahoma City Thunder,Chicago Bulls,131,113,,,,,,,,,,,,,
2026-03-28,401810926,Toronto Raptors,New Orleans Pelicans,119,106,,,,,,,,,,,,,
2026-03-28,401810927,Denver Nuggets,Utah Jazz,135,129,,,,,,,,,,,,,
2026-03-28,401810928,Golden State Warriors,Washington Wizards,131,126,,,,,,,,,,,,,
2026-03-28,401810929,Portland Trail Blazers,Dallas Mavericks,93,100,,,,,,,,,,,,,
2026-03-28,401810930,Los Angeles Lakers,Brooklyn Nets,116,99,,,,,,,,,,,,,
2026-03-28,401810931,Milwaukee Bucks,San Antonio Spurs,95,127,,,,,,,,,,,,,
2026-03-28,401810932,Charlotte Hornets,Philadelphia 76ers,114,118,,,,,,,,,,,,,
2026-03-28,401810933,Atlanta Hawks,Sacramento Kings,123,113,,,,,,,,,,,,,
2026-03-28,401810935,Minnesota Timberwolves,Detroit Pistons,87,109,,,,,,,,,,,,,
2026-03-29,401810934,Memphis Grizzlies,Chicago Bulls,125,124,,,,,,,,,,,,,
2026-03-29,401810936,Phoenix Suns,Utah Jazz,134,109,,,,,,,,,,,,,
2026-03-29,401810937,Milwaukee Bucks,LA Clippers,113,127,,,,,,,,,,,,,
2026-03-29,401810938,Indiana Pacers,Miami Heat,135,118,,,,,,,,,,,,,
2026-03-29,401810939,Brooklyn Nets,Sacramento Kings,116,99,,,,,,,,,,,,,
2026-03-29,401810940,Charlotte Hornets,Boston Celtics,99,114,,,,,,,,,,,,,
2026-03-29,401810941,Toronto Raptors,Orlando Magic,139,87,,,,,,,,,,,,,
2026-03-29,401810942,Portland Trail Blazers,Washington Wizards,123,88,,,,,,,,,,,,,
2026-03-29,401810943,New Orleans Pelicans,Houston Rockets,102,134,,,,,,,,,,,,,
2026-03-29,401810944,Oklahoma City Thunder,New York Knicks,111,100,,,,,,,,,,,,,
2026-03-30,401810945,Denver Nuggets,Golden State Warriors,116,93,,,,,,,,,,,,,
2026-03-30,401810946,Miami Heat,Philadelphia 76ers,119,109,,,,,,,,,,,,,
2026-03-30,401810947,Atlanta Hawks,Boston Celtics,112,102,,,,,,,,,,,,,
2026-03-31,401810948,Memphis Grizzlies,Phoenix Suns,105,131,,,,,,,,,,,,,
2026-03-31,401810949,San Antonio Spurs,Chicago Bulls,129,114,,,,,,,,,,,,,
2026-03-31,401810950,Dallas Mavericks,Minnesota Timberwolves,94,124,,,,,,,,,,,,,
2026-03-31,401810951,Utah Jazz,Cleveland Cavaliers,113,122,,,,,,,,,,,,,
2026-03-31,401810952,Oklahoma City Thunder,Detroit Pistons,114,110,,,,,,,,,,,,,
2026-03-31,401810953,Los Angeles Lakers,Washington Wizards,120,101,,,,,,,,,,,,,
2026-03-31,401810954,Orlando Magic,Phoenix Suns,115,111,,,,,,,,,,,,,
2026-03-31,401810955,Brooklyn Nets,Charlotte Hornets,86,117,,,,,,,,,,,,,
2026-04-01,401810956,Detroit Pistons,Toronto Raptors,127,116,,,,,,,,,,,,,
2026-04-01,401810957,Houston Rockets,New York Knicks,111,94,,,,,,,,,,,,,
2026-04-01,401810958,Los Angeles Lakers,Cleveland Cavaliers,127,113,,,,,,,,,,,,,
2026-04-01,401810959,LA Clippers,Portland Trail Blazers,104,114,,,,,,,,,,,,,
2026-04-01,401810960,Washington Wizards,Philadelphia 76ers,131,153,,,,,,,,,,,,,
2026-04-01,401810961,Miami Heat,Boston Celtics,129,147,,,,,,,,,,,,,
2026-04-01,401810962,Orlando Magic,Atlanta Hawks,101,130,,,,,,,,,,,,,
2026-04-01,401858694,Milwaukee Bucks,Dallas Mavericks,123,99,,,,,,,,,,,,,
2026-04-02,401810858,Memphis Grizzlies,New York Knicks,119,130,,,,,,,,,,,,,
2026-04-02,401810963,Toronto Raptors,Sacramento Kings,115,123,,,,,,,,,,,,,
2026-04-02,401810964,Chicago Bulls,Indiana Pacers,126,145,,,,,,,,,,,,,
2026-04-02,401810965,Houston Rockets,Milwaukee Bucks,119,113,,,,,,,,,,,,,
2026-04-02,401810967,Utah Jazz,Denver Nuggets,117,130,,,,,,,,,,,,,
2026-04-02,401810968,Golden State Warriors,San Antonio Spurs,113,127,,,,,,,,,,,,,
2026-04-02,401810969,Charlotte Hornets,Phoenix Suns,127,107,,,,,,,,,,,,,
2026-04-02,401810970,Detroit Pistons,Minnesota Timberwolves,113,108,,,,,,,,,,,,,
2026-04-03,401810971,Oklahoma City Thunder,Los Angeles Lakers,139,96,,,,,,,,,,,,,
2026-04-03,401810972,Golden State Warriors,Cleveland Cavaliers,111,118,,,,,,,,,,,,,
2026-04-03,401810973,Portland Trail Blazers,New Orleans Pelicans,118,106,,,,,,,,,,,,,
2026-04-03,401810974,LA Clippers,San Antonio Spurs,99,118,,,,,,,,,,,,,
2026-04-03,401810975,Charlotte Hornets,Indiana Pacers,129,108,,,,,,,,,,,,,
2026-04-03,401810976,Philadelphia 76ers,Minnesota Timberwolves,115,103,,,,,,,,,,,,,
2026-04-03,401810977,Brooklyn Nets,Atlanta Hawks,107,141,,,,,,,,,,,,,
2026-04-03,401810978,New York Knicks,Chicago Bulls,136,96,,,,,,,,,,,,,
2026-04-04,401810979,Houston Rockets,Utah Jazz,140,106,,,,,,,,,,,,,
2026-04-04,401810980,Memphis Grizzlies,Toronto Raptors,96,128,,,,,,,,,,,,,
2026-04-04,401810981,Milwaukee Bucks,Boston Celtics,101,133,,,,,,,,,,,,,
2026-04-04,401810982,Dallas Mavericks,Orlando Magic,127,138,,,,,,,,,,,,,
2026-04-04,401810983,Sacramento Kings,New Orleans Pelicans,117,113,,,,,,,,,,,,,
2026-04-04,401810984,Miami Heat,Washington Wizards,152,136,,,,,,,,,,,,,
2026-04-04,401810985,Denver Nuggets,San Antonio Spurs,136,134,,,,,,,,,,,,,
2026-04-04,401810986,Philadelphia 76ers,Detroit Pistons,93,116,,,,,,,,,,,,,
2026-04-05,401810987,Boston Celtics,Toronto Raptors,115,101,,,,,,,,,,,,,
2026-04-05,401810988,Brooklyn Nets,Washington Wizards,121,115,,,,,,,,,,,,,
2026-04-05,401810989,Chicago Bulls,Phoenix Suns,110,120,,,,,,,,,,,,,
2026-04-05,401810990,Milwaukee Bucks,Memphis Grizzlies,131,115,,,,,,,,,,,,,
2026-04-05,401810991,Cleveland Cavaliers,Indiana Pacers,117,108,,,,,,,,,,,,,
2026-04-05,401810992,Minnesota Timberwolves,Charlotte Hornets,108,122,,,,,,,,,,,,,
2026-04-05,401810993,New Orleans Pelicans,Orlando Magic,108,112,,,,,,,,,,,,,
2026-04-05,401810994,Oklahoma City Thunder,Utah Jazz,146,111,,,,,,,,,,,,,
2026-04-05,401810995,Dallas Mavericks,Los Angeles Lakers,134,128,,,,,,,,,,,,,
2026-04-06,401810996,Sacramento Kings,LA Clippers,109,138,,,,,,,,,,,,,
2026-04-06,401810997,Golden State Warriors,Houston Rockets,116,117,,,,,,,,,,,,,
2026-04-06,401810998,Atlanta Hawks,New York Knicks,105,108,,,,,,,,,,,,,
2026-04-06,401810999,Orlando Magic,Detroit Pistons,123,107,,,,,,,,,,,,,
2026-04-07,401811000,Memphis Grizzlies,Cleveland Cavaliers,126,142,,,,,,,,,,,,,
2026-04-07,401811001,San Antonio Spurs,Philadelphia 76ers,115,102,,,,,,,,,,,,,
2026-04-07,401811002,Denver Nuggets,Portland Trail Blazers,137,132,,,,,,,,,,,,,
2026-04-07,401811003,Washington Wizards,Chicago Bulls,98,129,,,,,,,,,,,,,
